obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('3422',)",4.11171007156,29,13,1022.98057266,29,13,14,3779218469.12,3779218539.75,3772425216.56,44.63218,-124.30797,0.0,internal_timestamp,7.07700014114,29,29,1563436416.56,31.6674003601,29,29,0,17.0664997101,29,29,3772425216.56
"('3423',)",4.11147022247,29,13,1022.98141053,29,13,14,3779218469.12,3779218539.75,3772425216.62,44.63218,-124.30797,0.0,internal_timestamp,7.06199979782,29,29,1563436416.62,31.6676998138,29,29,0,17.0636005402,29,29,3772425216.62
"('3424',)",4.11141014099,29,13,1022.98237258,29,13,14,3779218469.12,3779218539.75,3772425216.69,44.63218,-124.30797,0.0,internal_timestamp,7.04600000381,29,29,1563436416.69,31.6685009003,29,29,0,17.0618000031,29,29,3772425216.69
"('3425',)",4.11145019531,29,13,1022.98316187,29,13,14,3779218469.12,3779218539.75,3772425216.75,44.63218,-124.30797,0.0,internal_timestamp,7.03200006485,29,29,1563436416.75,31.6693992615,29,29,0,17.0611000061,29,29,3772425216.75
"('3426',)",4.11154985428,29,13,1022.98358966,29,13,14,3779218469.12,3779218539.75,3772425216.81,44.63218,-124.30797,0.0,internal_timestamp,7.01800012589,29,29,1563436416.81,31.6700992584,29,29,0,17.0613002777,29,29,3772425216.81
"('3427',)",4.11166000366,29,13,1022.9836619,29,13,14,3779218469.12,3779218539.75,3772425216.87,44.63218,-124.30797,0.0,internal_timestamp,7.00699996948,29,29,1563436416.87,31.6704998016,29,29,0,17.0620994568,29,29,3772425216.87
"('3428',)",4.11177015305,29,13,1022.98333941,29,13,14,3779218469.12,3779218539.75,3772425216.94,44.63218,-124.30797,0.0,internal_timestamp,6.992000103,29,29,1563436416.94,31.6704998016,29,29,0,17.0631999969,29,29,3772425216.94
"('3429',)",4.11185979843,29,13,1022.98291784,29,13,14,3779218469.12,3779218539.75,3772425217.0,44.63218,-124.30797,0.0,internal_timestamp,6.97700023651,29,29,1563436417.0,31.6704006195,29,29,0,17.0643997192,29,29,3772425217.0
"('3430',)",4.11194992065,29,13,1022.98232666,29,13,14,3779218469.12,3779218539.75,3772425217.06,44.63218,-124.30797,0.0,internal_timestamp,6.96400022507,29,29,1563436417.06,31.6700992584,29,29,0,17.065700531,29,29,3772425217.06
"('3431',)",4.11202001572,29,13,1022.98173392,29,13,14,3779218469.12,3779218539.75,3772425217.12,44.63218,-124.30797,0.0,internal_timestamp,6.94500017166,29,29,1563436417.12,31.6697998047,29,29,0,17.0669002533,29,29,3772425217.12
"('3432',)",4.11206007004,29,13,1022.98115555,29,13,14,3779218469.12,3779218539.75,3772425217.19,44.63218,-124.30797,0.0,internal_timestamp,6.9310002327,29,29,1563436417.19,31.6693992615,29,29,0,17.0678005219,29,29,3772425217.19
"('3433',)",4.11210012436,29,13,1022.98076542,29,13,14,3779218469.12,3779218539.75,3772425217.25,44.63218,-124.30797,0.0,internal_timestamp,6.91400003433,29,29,1563436417.25,31.6692008972,29,29,0,17.0685005188,29,29,3772425217.25
"('3434',)",4.11207008362,29,13,1022.98045393,29,13,14,3779218469.12,3779218539.75,3772425217.31,44.63218,-124.30797,0.0,internal_timestamp,6.90100002289,29,29,1563436417.31,31.6688995361,29,29,0,17.0685997009,29,29,3772425217.31
"('3435',)",4.11199998856,29,13,1022.98023227,29,13,14,3779218469.12,3779218539.75,3772425217.37,44.63218,-124.30797,0.0,internal_timestamp,6.88700008392,29,29,1563436417.37,31.6686000824,29,29,0,17.0683002472,29,29,3772425217.37
"('3436',)",4.11192989349,29,13,1022.98014791,29,13,14,3779218469.12,3779218539.75,3772425217.44,44.63218,-124.30797,0.0,internal_timestamp,6.87099981308,29,29,1563436417.44,31.6683998108,29,29,0,17.0676994324,29,29,3772425217.44
"('3437',)",4.11188983917,29,13,1022.98007969,29,13,14,3779218469.12,3779218539.75,3772425217.5,44.63218,-124.30797,0.0,internal_timestamp,6.85699987411,29,29,1563436417.5,31.6683006287,29,29,0,17.0673999786,29,29,3772425217.5
"('3438',)",4.11189985275,29,13,1022.9799814,29,13,14,3779218469.12,3779218539.75,3772425217.56,44.63218,-124.30797,0.0,internal_timestamp,6.84000015259,29,29,1563436417.56,31.6683006287,29,29,0,17.0674991608,29,29,3772425217.56
"('3439',)",4.1119799614,29,13,1022.97980457,29,13,14,3779218469.12,3779218539.76,3772425217.63,44.63218,-124.30797,0.0,internal_timestamp,6.82499980927,29,29,1563436417.63,31.6683998108,29,29,0,17.0683002472,29,29,3772425217.63
"('3440',)",4.1120800972,29,13,1022.97931434,29,13,14,3779218469.12,3779218539.76,3772425217.69,44.63218,-124.30797,0.0,internal_timestamp,6.81199979782,29,29,1563436417.69,31.6681995392,29,29,0,17.0694999695,29,29,3772425217.69
"('3441',)",4.11217021942,29,13,1022.97890598,29,13,14,3779218469.12,3779218539.76,3772425217.75,44.63218,-124.30797,0.0,internal_timestamp,6.80000019073,29,29,1563436417.75,31.6681003571,29,29,0,17.0706996918,29,29,3772425217.75
"('3442',)",4.11221981049,29,13,1022.97858594,29,13,14,3779218469.12,3779218539.76,3772425217.81,44.63218,-124.30797,0.0,internal_timestamp,6.78200006485,29,29,1563436417.81,31.6679992676,29,29,0,17.0713996887,29,29,3772425217.81
"('3443',)",4.11221981049,29,13,1022.97852401,29,13,14,3779218469.12,3779218539.76,3772425217.87,44.63218,-124.30797,0.0,internal_timestamp,6.76800012589,29,29,1563436417.87,31.6679992676,29,29,0,17.0713996887,29,29,3772425217.87
"('3444',)",4.11218976974,29,13,1022.97872301,29,13,14,3779218469.12,3779218539.76,3772425217.96,44.63218,-124.30797,0.0,internal_timestamp,6.75199985504,29,29,1563436417.96,31.6681995392,29,29,1,17.0708999634,29,29,3772425217.96
"('3445',)",4.11217021942,29,13,1022.97905494,29,13,14,3779218469.12,3779218539.76,3772425218.0,44.63218,-124.30797,0.0,internal_timestamp,6.73799991608,29,29,1563436418.0,31.6685009003,29,29,0,17.0701999664,29,29,3772425218.0
"('3446',)",4.11216020584,29,13,1022.97928331,29,13,14,3779218469.12,3779218539.76,3772425218.06,44.63218,-124.30797,0.0,internal_timestamp,6.72200012207,29,29,1563436418.06,31.668800354,29,29,0,17.0699005127,29,29,3772425218.06
"('3447',)",4.11218976974,29,13,1022.9793018,29,13,14,3779218469.12,3779218539.76,3772425218.12,44.63218,-124.30797,0.0,internal_timestamp,6.70900011063,29,29,1563436418.12,31.6688995361,29,29,0,17.0699005127,29,29,3772425218.12
"('3448',)",4.11218976974,29,13,1022.97912168,29,13,14,3779218469.12,3779218539.76,3772425218.19,44.63218,-124.30797,0.0,internal_timestamp,6.69600009918,29,29,1563436418.19,31.668800354,29,29,0,17.0701007843,29,29,3772425218.19
"('3449',)",4.1121301651,29,13,1022.97876755,29,13,14,3779218469.12,3779218539.76,3772425218.25,44.63218,-124.30797,0.0,internal_timestamp,6.67999982834,29,29,1563436418.25,31.6683998108,29,29,0,17.0699996948,29,29,3772425218.25
"('3450',)",4.11202001572,29,13,1022.97846658,29,13,14,3779218469.12,3779218539.76,3772425218.31,44.63218,-124.30797,0.0,internal_timestamp,6.66699981689,29,29,1563436418.31,31.6679000854,29,29,0,17.0694007874,29,29,3772425218.31
"('3451',)",4.11188983917,29,13,1022.97840389,29,13,14,3779218469.12,3779218539.76,3772425218.37,44.63218,-124.30797,0.0,internal_timestamp,6.65199995041,29,29,1563436418.37,31.6676006317,29,29,0,17.0683994293,29,29,3772425218.37
"('3452',)",4.11177015305,29,13,1022.97841232,29,13,14,3779218469.12,3779218539.76,3772425218.58,44.63218,-124.30797,0.0,internal_timestamp,6.6360001564,29,29,1563436418.58,31.6674003601,29,29,1,17.0673999786,29,29,3772425218.58
"('3453',)",4.11178016663,29,13,1022.9786451,29,13,14,3779218469.12,3779218539.76,3772425218.59,44.63218,-124.30797,0.0,internal_timestamp,6.62099981308,29,29,1563436418.59,31.6676998138,29,29,0,17.0671005249,29,29,3772425218.59
"('3454',)",4.1119799614,29,13,1022.97885351,29,13,14,3779218469.12,3779218539.76,3772425218.59,44.63218,-124.30797,0.0,internal_timestamp,6.61000013351,29,29,1563436418.59,31.6683998108,29,29,0,17.0683002472,29,29,3772425218.59
"('3455',)",4.11228990555,29,13,1022.97875022,29,13,14,3779218469.12,3779218539.76,3772425218.62,44.63218,-124.30797,0.0,internal_timestamp,6.59700012207,29,29,1563436418.62,31.6690998077,29,29,0,17.0708007812,29,29,3772425218.62
"('3456',)",4.1125998497,29,13,1022.97828827,29,13,14,3779218469.12,3779218539.76,3772425218.69,44.63218,-124.30797,0.0,internal_timestamp,6.58099985123,29,29,1563436418.69,31.669500351,29,29,0,17.0737991333,29,29,3772425218.69
"('3457',)",4.11280012131,29,13,1022.97739115,29,13,14,3779218469.12,3779218539.76,3772425218.75,44.63218,-124.30797,0.0,internal_timestamp,6.56699991226,29,29,1563436418.75,31.6692008972,29,29,0,17.0764007568,29,29,3772425218.75
"('3458',)",4.11281013489,29,13,1022.97624186,29,13,14,3779218469.12,3779218539.76,3772425218.81,44.63218,-124.30797,0.0,internal_timestamp,6.54899978638,29,29,1563436418.81,31.6681995392,29,29,0,17.0776996613,29,29,3772425218.81
"('3459',)",4.11273002625,29,13,1022.97542045,29,13,14,3779218469.12,3779218539.76,3772425218.87,44.63218,-124.30797,0.0,internal_timestamp,6.53499984741,29,29,1563436418.87,31.6672992706,29,29,0,17.077999115,29,29,3772425218.87
"('3460',)",4.11268997192,29,13,1022.97502071,29,13,14,3779218469.12,3779218539.76,3772425218.94,44.63218,-124.30797,0.0,internal_timestamp,6.51900005341,29,29,1563436418.94,31.6669006348,29,29,0,17.0781002045,29,29,3772425218.94
"('3461',)",4.11273002625,29,13,1022.97496062,29,13,14,3779218469.12,3779218539.76,3772425219.0,44.63218,-124.30797,0.0,internal_timestamp,6.50400018692,29,29,1563436419.0,31.6669998169,29,29,0,17.0783996582,29,29,3772425219.0
"('3462',)",4.11284017563,29,13,1022.97494157,29,13,14,3779218469.12,3779218539.76,3772425219.06,44.63218,-124.30797,0.0,internal_timestamp,6.48999977112,29,29,1563436419.06,31.6672992706,29,29,0,17.0792007446,29,29,3772425219.06
"('3463',)",4.11297988892,29,13,1022.97489829,29,13,14,3779218469.12,3779218539.76,3772425219.12,44.63218,-124.30797,0.0,internal_timestamp,6.47399997711,29,29,1563436419.12,31.6676998138,29,29,0,17.0804004669,29,29,3772425219.12
"('3464',)",4.11308002472,29,13,1022.97461245,29,13,14,3779218469.12,3779218539.76,3772425219.19,44.63218,-124.30797,0.0,internal_timestamp,6.46199989319,29,29,1563436419.19,31.6676998138,29,29,0,17.0813999176,29,29,3772425219.19
"('3465',)",4.1131401062,29,13,1022.97430708,29,13,14,3779218469.12,3779218539.76,3772425219.25,44.63218,-124.30797,0.0,internal_timestamp,6.4470000267,29,29,1563436419.25,31.6676006317,29,29,0,17.0820999146,29,29,3772425219.25
"('3466',)",4.11316013336,29,13,1022.97386106,29,13,14,3779218469.12,3779218539.76,3772425219.31,44.63218,-124.30797,0.0,internal_timestamp,6.42999982834,29,29,1563436419.31,31.6672992706,29,29,0,17.0827007294,29,29,3772425219.31
"('3467',)",4.11317014694,29,13,1022.97345774,29,13,14,3779218469.12,3779218539.76,3772425219.38,44.63218,-124.30797,0.0,internal_timestamp,6.41699981689,29,29,1563436419.38,31.6669998169,29,29,0,17.0832004547,29,29,3772425219.38
"('3468',)",4.11316013336,29,13,1022.97297697,29,13,14,3779218469.12,3779218539.76,3772425219.44,44.63218,-124.30797,0.0,internal_timestamp,6.40399980545,29,29,1563436419.44,31.6665992737,29,29,0,17.0837001801,29,29,3772425219.44
"('3469',)",4.11315011978,29,13,1022.97249766,29,13,14,3779218469.12,3779218539.76,3772425219.5,44.63218,-124.30797,0.0,internal_timestamp,6.39099979401,29,29,1563436419.5,31.6662006378,29,29,0,17.0841999054,29,29,3772425219.5
"('3470',)",4.11315011978,29,13,1022.97206353,29,13,14,3779218469.12,3779218539.76,3772425219.56,44.63218,-124.30797,0.0,internal_timestamp,6.37799978256,29,29,1563436419.56,31.6658000946,29,29,0,17.0844993591,29,29,3772425219.56
"('3471',)",4.1131401062,29,13,1022.97177355,29,13,14,3779218469.12,3779218539.76,3772425219.62,44.63218,-124.30797,0.0,internal_timestamp,6.36299991608,29,29,1563436419.62,31.665599823,29,29,0,17.0848007202,29,29,3772425219.62
"('3472',)",4.11316013336,29,13,1022.97159385,29,13,14,3779218469.12,3779218539.76,3772425219.69,44.63218,-124.30797,0.0,internal_timestamp,6.34999990463,29,29,1563436419.69,31.6655006409,29,29,0,17.0849990845,29,29,3772425219.69
"('3473',)",4.11317014694,29,13,1022.9714897,29,13,14,3779218469.12,3779218539.76,3772425219.75,44.63218,-124.30797,0.0,internal_timestamp,6.33699989319,29,29,1563436419.75,31.6655006409,29,29,0,17.0851993561,29,29,3772425219.75
"('3474',)",4.11317014694,29,13,1022.97142777,29,13,14,3779218469.12,3779218539.76,3772425219.81,44.63218,-124.30797,0.0,internal_timestamp,6.32299995422,29,29,1563436419.81,31.6655006409,29,29,0,17.0851993561,29,29,3772425219.81
"('3475',)",4.11316013336,29,13,1022.97130167,29,13,14,3779218469.12,3779218539.76,3772425219.88,44.63218,-124.30797,0.0,internal_timestamp,6.31199979782,29,29,1563436419.88,31.6653995514,29,29,0,17.0851993561,29,29,3772425219.88
"('3476',)",4.11315011978,29,13,1022.97123532,29,13,14,3779218469.12,3779218539.76,3772425219.94,44.63218,-124.30797,0.0,internal_timestamp,6.29699993134,29,29,1563436419.94,31.6653995514,29,29,0,17.0851993561,29,29,3772425219.94
"('3477',)",4.11313009262,29,13,1022.97113078,29,13,14,3779218469.12,3779218539.76,3772425220.0,44.63218,-124.30797,0.0,internal_timestamp,6.28000020981,29,29,1563436420.0,31.6653003693,29,29,0,17.0849990845,29,29,3772425220.0
"('3478',)",4.1131401062,29,13,1022.97114484,29,13,14,3779218469.12,3779218539.76,3772425220.06,44.63218,-124.30797,0.0,internal_timestamp,6.26599979401,29,29,1563436420.06,31.6653995514,29,29,0,17.0849990845,29,29,3772425220.06
"('3479',)",4.1131401062,29,13,1022.97119231,29,13,14,3779218469.12,3779218539.77,3772425220.12,44.63218,-124.30797,0.0,internal_timestamp,6.25400018692,29,29,1563436420.12,31.6655006409,29,29,0,17.0848999023,29,29,3772425220.12
"('3480',)",4.11315011978,29,13,1022.97121522,29,13,14,3779218469.12,3779218539.77,3772425220.19,44.63218,-124.30797,0.0,internal_timestamp,6.242000103,29,29,1563436420.19,31.665599823,29,29,0,17.0848999023,29,29,3772425220.19
"('3481',)",4.1131401062,29,13,1022.97103651,29,13,14,3779218469.12,3779218539.77,3772425220.25,44.63218,-124.30797,0.0,internal_timestamp,6.22399997711,29,29,1563436420.25,31.6655006409,29,29,0,17.0849990845,29,29,3772425220.25
"('3482',)",4.1131401062,29,13,1022.97090013,29,13,14,3779218469.12,3779218539.77,3772425220.31,44.63218,-124.30797,0.0,internal_timestamp,6.21600008011,29,29,1563436420.31,31.6653995514,29,29,0,17.085100174,29,29,3772425220.31
"('3483',)",4.1131401062,29,13,1022.97072141,29,13,14,3779218469.12,3779218539.77,3772425220.37,44.63218,-124.30797,0.0,internal_timestamp,6.19799995422,29,29,1563436420.37,31.6653003693,29,29,0,17.0851993561,29,29,3772425220.37
"('3484',)",4.1131401062,29,13,1022.97060858,29,13,14,3779218469.12,3779218539.77,3772425220.44,44.63218,-124.30797,0.0,internal_timestamp,6.19000005722,29,29,1563436420.44,31.6651992798,29,29,0,17.0851993561,29,29,3772425220.44
"('3485',)",4.11313009262,29,13,1022.97043385,29,13,14,3779218469.12,3779218539.77,3772425220.5,44.63218,-124.30797,0.0,internal_timestamp,6.17299985886,29,29,1563436420.5,31.6651000977,29,29,0,17.0853004456,29,29,3772425220.5
"('3486',)",4.11313009262,29,13,1022.97047145,29,13,14,3779218469.12,3779218539.77,3772425220.56,44.63218,-124.30797,0.0,internal_timestamp,6.15899991989,29,29,1563436420.56,31.6651992798,29,29,0,17.0851993561,29,29,3772425220.56
"('3487',)",4.11313009262,29,13,1022.9704914,29,13,14,3779218469.12,3779218539.77,3772425220.62,44.63218,-124.30797,0.0,internal_timestamp,6.14599990845,29,29,1563436420.62,31.6653003693,29,29,0,17.0851993561,29,29,3772425220.62
"('3488',)",4.11312007904,29,13,1022.97036087,29,13,14,3779218469.12,3779218539.77,3772425220.69,44.63218,-124.30797,0.0,internal_timestamp,6.13399982452,29,29,1563436420.69,31.6651992798,29,29,0,17.0851993561,29,29,3772425220.69
"('3489',)",4.11311006546,29,13,1022.97026817,29,13,14,3779218469.12,3779218539.77,3772425220.75,44.63218,-124.30797,0.0,internal_timestamp,6.125,29,29,1563436420.75,31.6651000977,29,29,0,17.085100174,29,29,3772425220.75
"('3490',)",4.11310005188,29,13,1022.97013026,29,13,14,3779218469.12,3779218539.77,3772425220.81,44.63218,-124.30797,0.0,internal_timestamp,6.11100006104,29,29,1563436420.81,31.6650009155,29,29,0,17.085100174,29,29,3772425220.81
"('3491',)",4.1130900383,29,13,1022.97007717,29,13,14,3779218469.12,3779218539.77,3772425220.88,44.63218,-124.30797,0.0,internal_timestamp,6.09899997711,29,29,1563436420.88,31.6650009155,29,29,0,17.085100174,29,29,3772425220.88
"('3492',)",4.11311006546,29,13,1022.97007698,29,13,14,3779218469.12,3779218539.77,3772425220.94,44.63218,-124.30797,0.0,internal_timestamp,6.08699989319,29,29,1563436420.94,31.6651000977,29,29,0,17.0851993561,29,29,3772425220.94
"('3493',)",4.11312007904,29,13,1022.97010431,29,13,14,3779218469.12,3779218539.77,3772425221.0,44.63218,-124.30797,0.0,internal_timestamp,6.07600021362,29,29,1563436421.0,31.6651992798,29,29,0,17.0851993561,29,29,3772425221.0
"('3494',)",4.11313009262,29,13,1022.97004681,29,13,14,3779218469.12,3779218539.77,3772425221.06,44.63218,-124.30797,0.0,internal_timestamp,6.06300020218,29,29,1563436421.06,31.6651992798,29,29,0,17.0851993561,29,29,3772425221.06
"('3495',)",4.11311006546,29,13,1022.97000257,29,13,14,3779218469.12,3779218539.77,3772425221.12,44.63218,-124.30797,0.0,internal_timestamp,6.0529999733,29,29,1563436421.12,31.6651992798,29,29,0,17.0851993561,29,29,3772425221.12
"('3496',)",4.11310005188,29,13,1022.96987891,29,13,14,3779218469.12,3779218539.77,3772425221.19,44.63218,-124.30797,0.0,internal_timestamp,6.03700017929,29,29,1563436421.19,31.6651000977,29,29,0,17.085100174,29,29,3772425221.19
"('3497',)",4.1130900383,29,13,1022.96984938,29,13,14,3779218469.12,3779218539.77,3772425221.25,44.63218,-124.30797,0.0,internal_timestamp,6.02500009537,29,29,1563436421.25,31.6651000977,29,29,0,17.0849990845,29,29,3772425221.25
"('3498',)",4.11308002472,29,13,1022.9698194,29,13,14,3779218469.12,3779218539.77,3772425221.31,44.63218,-124.30797,0.0,internal_timestamp,6.01300001144,29,29,1563436421.31,31.6651000977,29,29,0,17.0848999023,29,29,3772425221.31
"('3499',)",4.11308002472,29,13,1022.96977959,29,13,14,3779218469.12,3779218539.77,3772425221.38,44.63218,-124.30797,0.0,internal_timestamp,6.00400018692,29,29,1563436421.38,31.6651000977,29,29,0,17.0848999023,29,29,3772425221.38
"('3500',)",4.11308002472,29,13,1022.96969014,29,13,14,3779218469.12,3779218539.77,3772425221.44,44.63218,-124.30797,0.0,internal_timestamp,5.9889998436,29,29,1563436421.44,31.6651000977,29,29,0,17.0849990845,29,29,3772425221.44
"('3501',)",4.1130900383,29,13,1022.96956991,29,13,14,3779218469.12,3779218539.77,3772425221.5,44.63218,-124.30797,0.0,internal_timestamp,5.97900009155,29,29,1563436421.5,31.6650009155,29,29,0,17.0849990845,29,29,3772425221.5
"('3502',)",4.1130900383,29,13,1022.96947559,29,13,14,3779218469.12,3779218539.77,3772425221.56,44.63218,-124.30797,0.0,internal_timestamp,5.96299982071,29,29,1563436421.56,31.6650009155,29,29,0,17.085100174,29,29,3772425221.56
"('3503',)",4.11308002472,29,13,1022.96934506,29,13,14,3779218469.12,3779218539.77,3772425221.62,44.63218,-124.30797,0.0,internal_timestamp,5.95100021362,29,29,1563436421.62,31.664899826,29,29,1,17.085100174,29,29,3772425221.62
"('3504',)",4.11307001114,29,13,1022.96937971,29,13,14,3779218469.12,3779218539.78,3772425221.69,44.63218,-124.30797,0.0,internal_timestamp,5.9359998703,29,29,1563436421.69,31.6650009155,29,29,0,17.0849990845,29,29,3772425221.69
"('3505',)",4.1130900383,29,13,1022.96938934,29,13,14,3779218469.12,3779218539.78,3772425221.75,44.63218,-124.30797,0.0,internal_timestamp,5.92100000381,29,29,1563436421.75,31.6651000977,29,29,0,17.0849990845,29,29,3772425221.75
"('3506',)",4.11310005188,29,13,1022.96942552,29,13,14,3779218469.12,3779218539.78,3772425221.81,44.63218,-124.30797,0.0,internal_timestamp,5.91200017929,29,29,1563436421.81,31.6651992798,29,29,0,17.0849990845,29,29,3772425221.81
"('3507',)",4.11311006546,29,13,1022.9693258,29,13,14,3779218469.12,3779218539.78,3772425221.87,44.63218,-124.30797,0.0,internal_timestamp,5.90000009537,29,29,1563436421.87,31.6651992798,29,29,0,17.0851993561,29,29,3772425221.87
"('3508',)",4.11311006546,29,13,1022.96915991,29,13,14,3779218469.12,3779218539.78,3772425221.94,44.63218,-124.30797,0.0,internal_timestamp,5.88500022888,29,29,1563436421.94,31.6651000977,29,29,0,17.0853004456,29,29,3772425221.94
"('3509',)",4.11310005188,29,13,1022.96893471,29,13,14,3779218469.12,3779218539.78,3772425222.0,44.63218,-124.30797,0.0,internal_timestamp,5.87400007248,29,29,1563436422.0,31.664899826,29,29,0,17.0853996277,29,29,3772425222.0
"('3510',)",4.1130900383,29,13,1022.9687968,29,13,14,3779218469.12,3779218539.78,3772425222.06,44.63218,-124.30797,0.0,internal_timestamp,5.86000013351,29,29,1563436422.06,31.6648006439,29,29,0,17.0853996277,29,29,3772425222.06
"('3511',)",4.1130900383,29,13,1022.96883396,29,13,14,3779218469.12,3779218539.78,3772425222.12,44.63218,-124.30797,0.0,internal_timestamp,5.84600019455,29,29,1563436422.12,31.664899826,29,29,0,17.0853004456,29,29,3772425222.12
"('3512',)",4.1130900383,29,13,1022.96876761,29,13,14,3779218469.12,3779218539.78,3772425222.19,44.63218,-124.30797,0.0,internal_timestamp,5.83099985123,29,29,1563436422.19,31.664899826,29,29,0,17.0853004456,29,29,3772425222.19
"('3513',)",4.1130900383,29,13,1022.96871453,29,13,14,3779218469.12,3779218539.78,3772425222.25,44.63218,-124.30797,0.0,internal_timestamp,5.8189997673,29,29,1563436422.25,31.664899826,29,29,0,17.0853004456,29,29,3772425222.25
"('3514',)",4.11310005188,29,13,1022.96863835,29,13,14,3779218469.12,3779218539.78,3772425222.31,44.63218,-124.30797,0.0,internal_timestamp,5.80700016022,29,29,1563436422.31,31.664899826,29,29,0,17.0853996277,29,29,3772425222.31
"('3515',)",4.11310005188,29,13,1022.9685573,29,13,14,3779218469.12,3779218539.78,3772425222.38,44.63218,-124.30797,0.0,internal_timestamp,5.79400014877,29,29,1563436422.38,31.664899826,29,29,0,17.0855007172,29,29,3772425222.38
"('3516',)",4.11311006546,29,13,1022.96850422,29,13,14,3779218469.12,3779218539.78,3772425222.44,44.63218,-124.30797,0.0,internal_timestamp,5.78200006485,29,29,1563436422.44,31.664899826,29,29,0,17.0855007172,29,29,3772425222.44
"('3517',)",4.11311006546,29,13,1022.96840592,29,13,14,3779218469.12,3779218539.78,3772425222.5,44.63218,-124.30797,0.0,internal_timestamp,5.76499986649,29,29,1563436422.5,31.664899826,29,29,0,17.0855998993,29,29,3772425222.5
"('3518',)",4.11311006546,29,13,1022.9682449,29,13,14,3779218469.12,3779218539.78,3772425222.56,44.63218,-124.30797,0.0,internal_timestamp,5.75099992752,29,29,1563436422.56,31.6648006439,29,29,0,17.0856990814,29,29,3772425222.56
"('3519',)",4.11310005188,29,13,1022.96801483,29,13,14,3779218469.12,3779218539.78,3772425222.62,44.63218,-124.30797,0.0,internal_timestamp,5.7389998436,29,29,1563436422.62,31.6646003723,29,29,0,17.0858001709,29,29,3772425222.62
"('3520',)",4.11310005188,29,13,1022.96790769,29,13,14,3779218469.12,3779218539.78,3772425222.69,44.63218,-124.30797,0.0,internal_timestamp,5.71999979019,29,29,1563436422.69,31.6646003723,29,29,0,17.085899353,29,29,3772425222.69
"('3521',)",4.11310005188,29,13,1022.96786345,29,13,14,3779218469.12,3779218539.78,3772425222.75,44.63218,-124.30797,0.0,internal_timestamp,5.71000003815,29,29,1563436422.75,31.6646003723,29,29,0,17.085899353,29,29,3772425222.75
"('3522',)",4.11311006546,29,13,1022.96790504,29,13,14,3779218469.12,3779218539.78,3772425222.81,44.63218,-124.30797,0.0,internal_timestamp,5.6970000267,29,29,1563436422.81,31.6646995544,29,29,0,17.0858001709,29,29,3772425222.81
"('3523',)",4.11312007904,29,13,1022.9680201,29,13,14,3779218469.12,3779218539.78,3772425222.88,44.63218,-124.30797,0.0,internal_timestamp,5.68300008774,29,29,1563436422.88,31.664899826,29,29,0,17.0856990814,29,29,3772425222.88
"('3524',)",4.11312007904,29,13,1022.96794932,29,13,14,3779218469.12,3779218539.78,3772425223.05,44.63218,-124.30797,0.0,internal_timestamp,5.66699981689,29,29,1563436423.05,31.664899826,29,29,1,17.0856990814,29,29,3772425223.05
"('3525',)",4.11312007904,29,13,1022.96788297,29,13,14,3779218469.12,3779218539.78,3772425223.05,44.63218,-124.30797,0.0,internal_timestamp,5.65199995041,29,29,1563436423.05,31.664899826,29,29,0,17.0856990814,29,29,3772425223.05
"('3526',)",4.11312007904,29,13,1022.9677975,29,13,14,3779218469.12,3779218539.78,3772425223.06,44.63218,-124.30797,0.0,internal_timestamp,5.63800001144,29,29,1563436423.06,31.664899826,29,29,0,17.0858001709,29,29,3772425223.06
"('3527',)",4.11313009262,29,13,1022.96773999,29,13,14,3779218469.12,3779218539.78,3772425223.12,44.63218,-124.30797,0.0,internal_timestamp,5.625,29,29,1563436423.12,31.664899826,29,29,0,17.0858001709,29,29,3772425223.12
"('3528',)",4.11313009262,29,13,1022.96775551,29,13,14,3779218469.12,3779218539.78,3772425223.19,44.63218,-124.30797,0.0,internal_timestamp,5.61100006104,29,29,1563436423.19,31.6650009155,29,29,0,17.0858001709,29,29,3772425223.19
"('3529',)",4.11312007904,29,13,1022.96763526,29,13,14,3779218469.12,3779218539.78,3772425223.25,44.63218,-124.30797,0.0,internal_timestamp,5.59600019455,29,29,1563436423.25,31.664899826,29,29,0,17.0856990814,29,29,3772425223.25
"('3530',)",4.11307001114,29,13,1022.96748079,29,13,14,3779218469.12,3779218539.78,3772425223.31,44.63218,-124.30797,0.0,internal_timestamp,5.57999992371,29,29,1563436423.31,31.6646995544,29,29,0,17.0853996277,29,29,3772425223.31
"('3531',)",4.11302995682,29,13,1022.96731207,29,13,14,3779218469.12,3779218539.78,3772425223.38,44.63218,-124.30797,0.0,internal_timestamp,5.56599998474,29,29,1563436423.38,31.6644992828,29,29,0,17.0851993561,29,29,3772425223.38
"('3532',)",4.11299991608,29,13,1022.96718398,29,13,14,3779218469.12,3779218539.78,3772425223.44,44.63218,-124.30797,0.0,internal_timestamp,5.54899978638,29,29,1563436423.44,31.6644001007,29,29,0,17.085100174,29,29,3772425223.44
