obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('2173',)",3722585383.48,8,3.68761992455,3742914144.95,3742914145.51,3722585383.48,0.0,internal_timestamp,42.2060012817,1513596583.48,32.4984016418,0,11.3705997467,1024.95734167,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2174',)",3722585383.55,8,3.68761992455,3742914144.95,3742914145.51,3722585383.55,0.0,internal_timestamp,42.1910018921,1513596583.55,32.498500824,0,11.3705997467,1024.95735097,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2175',)",3722585383.61,8,3.68761992455,3742914144.95,3742914145.51,3722585383.61,0.0,internal_timestamp,42.1730003357,1513596583.61,32.4984016418,0,11.3705997467,1024.95719256,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2176',)",3722585383.67,8,3.68760991096,3742914144.95,3742914145.51,3722585383.67,0.0,internal_timestamp,42.1529998779,1513596583.67,32.4984016418,0,11.3705997467,1024.95710219,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2177',)",3722585383.73,8,3.68759989738,3742914144.95,3742914145.51,3722585383.73,0.0,internal_timestamp,42.1380004883,1513596583.73,32.498298645,0,11.3705997467,1024.95695438,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2178',)",3722585383.8,8,3.6875898838,3742914144.95,3742914145.51,3722585383.8,0.0,internal_timestamp,42.1199989319,1513596583.8,32.4981994629,0,11.3705997467,1024.95679598,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2179',)",3722585383.86,8,3.6875898838,3742914144.95,3742914145.51,3722585383.86,0.0,internal_timestamp,42.0989990234,1513596583.86,32.4981994629,0,11.3705997467,1024.95670109,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2180',)",3722585383.92,8,3.6875898838,3742914144.95,3742914145.51,3722585383.92,0.0,internal_timestamp,42.0859985352,1513596583.92,32.4981994629,0,11.3705997467,1024.95664235,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2181',)",3722585383.98,8,3.68759989738,3742914144.95,3742914145.51,3722585383.98,0.0,internal_timestamp,42.0680007935,1513596583.98,32.4981994629,0,11.3705997467,1024.95656103,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2182',)",3722585384.05,8,3.68760991096,3742914144.95,3742914145.51,3722585384.05,0.0,internal_timestamp,42.047000885,1513596584.05,32.4984016418,0,11.3705997467,1024.95662324,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2183',)",3722585384.11,8,3.68760991096,3742914144.95,3742914145.51,3722585384.11,0.0,internal_timestamp,42.0289993286,1513596584.11,32.498500824,0,11.3704996109,1024.95663703,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2184',)",3722585384.17,8,3.6875898838,3742914144.95,3742914145.51,3722585384.17,0.0,internal_timestamp,42.0120010376,1513596584.17,32.498500824,0,11.370300293,1024.95659616,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2185',)",3722585384.23,8,3.68758010864,3742914144.95,3742914145.51,3722585384.23,0.0,internal_timestamp,41.9959983826,1513596584.23,32.498500824,0,11.3701000214,1024.95655995,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2186',)",3722585384.3,8,3.6875500679,3742914144.95,3742914145.51,3722585384.3,0.0,internal_timestamp,41.9790000916,1513596584.3,32.498298645,0,11.3699998856,1024.9563441,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2187',)",3722585384.36,8,3.68752002716,3742914144.95,3742914145.51,3722585384.36,0.0,internal_timestamp,41.9630012512,1513596584.36,32.4980010986,0,11.3699998856,1024.9560406,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2188',)",3722585384.42,8,3.6875,3742914144.95,3742914145.51,3722585384.42,0.0,internal_timestamp,41.9449996948,1513596584.42,32.4978981018,0,11.3699998856,1024.95587923,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2189',)",3722585384.49,8,3.68748998642,3742914144.95,3742914145.51,3722585384.49,0.0,internal_timestamp,41.9249992371,1513596584.49,32.4978981018,0,11.3699998856,1024.95578886,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2190',)",3722585384.55,8,3.68747997284,3742914144.95,3742914145.51,3722585384.55,0.0,internal_timestamp,41.9119987488,1513596584.55,32.4977989197,0,11.3698997498,1024.9556711,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2191',)",3722585384.61,8,3.68746995926,3742914144.95,3742914145.51,3722585384.61,0.0,internal_timestamp,41.8969993591,1513596584.61,32.4977989197,0,11.369799614,1024.95562138,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2192',)",3722585384.67,8,3.68746995926,3742914144.95,3742914145.51,3722585384.67,0.0,internal_timestamp,41.8769989014,1513596584.67,32.4977989197,0,11.369799614,1024.955531,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2193',)",3722585384.73,8,3.68745994568,3742914144.95,3742914145.51,3722585384.73,0.0,internal_timestamp,41.861000061,1513596584.73,32.4976997375,0,11.369799614,1024.95538165,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2194',)",3722585384.8,8,3.6874499321,3742914144.95,3742914145.51,3722585384.8,0.0,internal_timestamp,41.8429985046,1513596584.8,32.4975013733,0,11.3698997498,1024.95512812,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2195',)",3722585384.86,8,3.68745994568,3742914144.95,3742914145.51,3722585384.86,0.0,internal_timestamp,41.827999115,1513596584.86,32.4976005554,0,11.3698997498,1024.95513741,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2196',)",3722585384.92,8,3.6874499321,3742914144.95,3742914145.51,3722585384.92,0.0,internal_timestamp,41.8120002747,1513596584.92,32.4973983765,0,11.3698997498,1024.95490802,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2197',)",3722585384.98,8,3.68742990494,3742914144.95,3742914145.51,3722585384.98,0.0,internal_timestamp,41.7949981689,1513596584.98,32.4973983765,0,11.3698997498,1024.95483119,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2198',)",3722585385.05,8,3.6874101162,3742914144.95,3742914145.51,3722585385.05,0.0,internal_timestamp,41.7779998779,1513596585.05,32.4971008301,0,11.3698997498,1024.95452318,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2199',)",3722585385.11,8,3.68738007545,3742914144.95,3742914145.39,3722585385.11,0.0,internal_timestamp,41.7550010681,1513596585.11,32.4968986511,0,11.369799614,1024.95428021,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2200',)",3722585385.17,8,3.68734002113,3742914144.95,3742914145.39,3722585385.17,0.0,internal_timestamp,41.7410011292,1513596585.17,32.4966011047,0,11.3697004318,1024.95400362,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2201',)",3722585385.23,8,3.68731999397,3742914144.95,3742914145.39,3722585385.23,0.0,internal_timestamp,41.7260017395,1513596585.23,32.4964981079,0,11.3697004318,1024.95385581,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2202',)",3722585385.3,8,3.68729996681,3742914144.95,3742914145.39,3722585385.3,0.0,internal_timestamp,41.7089996338,1513596585.3,32.4963989258,0,11.369600296,1024.95371997,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2203',)",3722585385.36,8,3.68729996681,3742914144.95,3742914145.39,3722585385.36,0.0,internal_timestamp,41.6930007935,1513596585.36,32.4963989258,0,11.369600296,1024.95364768,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2204',)",3722585385.42,8,3.68729996681,3742914144.95,3742914145.39,3722585385.42,0.0,internal_timestamp,41.6780014038,1513596585.42,32.4962997437,0,11.3697004318,1024.95348478,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2205',)",3722585385.48,8,3.68728995323,3742914144.95,3742914145.39,3722585385.48,0.0,internal_timestamp,41.6609992981,1513596585.48,32.4962005615,0,11.3697004318,1024.95333089,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2206',)",3722585385.55,8,3.68728995323,3742914144.95,3742914145.39,3722585385.55,0.0,internal_timestamp,41.6440010071,1513596585.55,32.4962005615,0,11.3697004318,1024.95325409,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2207',)",3722585385.61,8,3.68728995323,3742914144.95,3742914145.39,3722585385.61,0.0,internal_timestamp,41.6310005188,1513596585.61,32.4962997437,0,11.369600296,1024.95329046,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2208',)",3722585385.67,8,3.68728995323,3742914144.95,3742914145.39,3722585385.67,0.0,internal_timestamp,41.6100006104,1513596585.67,32.4963989258,0,11.369600296,1024.95327265,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2209',)",3722585385.73,8,3.68729996681,3742914144.95,3742914145.39,3722585385.73,0.0,internal_timestamp,41.5960006714,1513596585.73,32.4964981079,0,11.3695001602,1024.95330451,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2210',)",3722585385.8,8,3.68729996681,3742914144.95,3742914145.39,3722585385.8,0.0,internal_timestamp,41.5830001831,1513596585.8,32.4964981079,0,11.3695001602,1024.95324577,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2211',)",3722585385.94,8,3.68730998039,3742914144.95,3742914145.39,3722585385.94,0.0,internal_timestamp,41.5660018921,1513596585.94,32.4966011047,1,11.3695001602,1024.95324899,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2212',)",3722585385.95,8,3.68731999397,3742914144.95,3742914145.39,3722585385.95,0.0,internal_timestamp,41.5519981384,1513596585.95,32.4967002869,0,11.3695001602,1024.95326279,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2213',)",3722585385.98,8,3.68731999397,3742914144.95,3742914145.39,3722585385.98,0.0,internal_timestamp,41.533000946,1513596585.98,32.4967002869,0,11.3695001602,1024.95317695,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2214',)",3722585386.05,8,3.68729996681,3742914144.95,3742914145.39,3722585386.05,0.0,internal_timestamp,41.5190010071,1513596586.05,32.4964981079,0,11.3695001602,1024.95295659,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2215',)",3722585386.11,8,3.68726992607,3742914144.95,3742914145.39,3722585386.11,0.0,internal_timestamp,41.5029983521,1513596586.11,32.4962997437,0,11.3695001602,1024.95273014,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2216',)",3722585386.17,8,3.68724989891,3742914144.95,3742914145.39,3722585386.17,0.0,internal_timestamp,41.486000061,1513596586.17,32.4959983826,0,11.3695001602,1024.95241916,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2217',)",3722585386.29,8,3.68724989891,3742914144.95,3742914145.39,3722585386.29,0.0,internal_timestamp,41.4710006714,1513596586.29,32.4961013794,1,11.3695001602,1024.95243142,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2218',)",3722585386.3,8,3.68726992607,3742914144.95,3742914145.39,3722585386.3,0.0,internal_timestamp,41.4570007324,1513596586.3,32.4962005615,0,11.3695001602,1024.95244523,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2219',)",3722585386.36,8,3.68728995323,3742914144.95,3742914145.4,3722585386.36,0.0,internal_timestamp,41.4440002441,1513596586.36,32.4964981079,0,11.3695001602,1024.9526177,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2220',)",3722585386.42,8,3.68727993965,3742914144.95,3742914145.4,3722585386.42,0.0,internal_timestamp,41.4249992371,1513596586.42,32.4963989258,0,11.3695001602,1024.95245477,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2221',)",3722585386.48,8,3.68726992607,3742914144.95,3742914145.4,3722585386.48,0.0,internal_timestamp,41.4119987488,1513596586.48,32.4962997437,0,11.3694000244,1024.95233701,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2222',)",3722585386.55,8,3.68724989891,3742914144.95,3742914145.4,3722585386.55,0.0,internal_timestamp,41.3979988098,1513596586.55,32.4962005615,0,11.3694000244,1024.95219668,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2223',)",3722585386.61,8,3.68723988533,3742914144.95,3742914145.4,3722585386.61,0.0,internal_timestamp,41.3829994202,1513596586.61,32.4961013794,0,11.3694000244,1024.95205183,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2224',)",3722585386.67,8,3.68722009659,3742914144.95,3742914145.4,3722585386.67,0.0,internal_timestamp,41.3660011292,1513596586.67,32.4958000183,0,11.3694000244,1024.95174085,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2225',)",3722585386.73,8,3.68720006943,3742914144.95,3742914145.4,3722585386.73,0.0,internal_timestamp,41.3520011902,1513596586.73,32.4956016541,0,11.3695001602,1024.9515054,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2226',)",3722585386.8,8,3.68718004227,3742914144.95,3742914145.4,3722585386.8,0.0,internal_timestamp,41.3370018005,1513596586.8,32.4953994751,0,11.3695001602,1024.95128053,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2227',)",3722585386.86,8,3.68717002869,3742914144.95,3742914145.4,3722585386.86,0.0,internal_timestamp,41.3209991455,1513596586.86,32.495300293,0,11.3695001602,1024.95113115,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2228',)",3722585386.92,8,3.68717002869,3742914144.95,3742914145.4,3722585386.92,0.0,internal_timestamp,41.3079986572,1513596586.92,32.495300293,0,11.3695001602,1024.9510724,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2229',)",3722585386.99,8,3.68717002869,3742914144.95,3742914145.4,3722585386.99,0.0,internal_timestamp,41.2929992676,1513596586.99,32.495300293,0,11.3695001602,1024.95100463,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2230',)",3722585387.05,8,3.68716001511,3742914144.95,3742914145.4,3722585387.05,0.0,internal_timestamp,41.2760009766,1513596587.05,32.495300293,0,11.3695001602,1024.95092782,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2231',)",3722585387.11,8,3.68716001511,3742914144.95,3742914145.4,3722585387.11,0.0,internal_timestamp,41.2620010376,1513596587.11,32.495300293,0,11.3694000244,1024.95088261,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2232',)",3722585387.17,8,3.68716001511,3742914144.95,3742914145.4,3722585387.17,0.0,internal_timestamp,41.2459983826,1513596587.17,32.4953994751,0,11.3694000244,1024.95088738,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2233',)",3722585387.23,8,3.68717002869,3742914144.95,3742914145.4,3722585387.23,0.0,internal_timestamp,41.2340011597,1513596587.23,32.4953994751,0,11.3694000244,1024.95083317,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2234',)",3722585387.3,8,3.68716001511,3742914144.95,3742914145.4,3722585387.3,0.0,internal_timestamp,41.216999054,1513596587.3,32.4953994751,0,11.3694000244,1024.95075634,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2235',)",3722585387.36,8,3.68712997437,3742914144.95,3742914145.4,3722585387.36,0.0,internal_timestamp,41.2039985657,1513596587.36,32.495098114,0,11.3694000244,1024.95046342,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2236',)",3722585387.42,8,3.68708992004,3742914144.95,3742914145.4,3722585387.42,0.0,internal_timestamp,41.188999176,1513596587.42,32.4948005676,0,11.3694000244,1024.95016444,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2237',)",3722585387.48,8,3.68706011772,3742914144.95,3742914145.4,3722585387.48,0.0,internal_timestamp,41.1749992371,1513596587.48,32.4944000244,0,11.3694000244,1024.94978993,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2238',)",3722585387.55,8,3.68701004982,3742914144.95,3742914145.4,3722585387.55,0.0,internal_timestamp,41.1599998474,1513596587.55,32.4939994812,0,11.3694000244,1024.94941091,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2239',)",3722585387.61,8,3.68699002266,3742914144.95,3742914145.4,3722585387.61,0.0,internal_timestamp,41.1459999084,1513596587.61,32.4936981201,0,11.3694000244,1024.94911348,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2240',)",3722585387.67,8,3.68698000908,3742914144.95,3742914145.4,3722585387.67,0.0,internal_timestamp,41.1290016174,1513596587.67,32.493598938,0,11.3695001602,1024.94894155,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2241',)",3722585387.74,8,3.68695998192,3742914144.95,3742914145.4,3722585387.74,0.0,internal_timestamp,41.1150016785,1513596587.74,32.4934005737,0,11.3695001602,1024.94872415,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2242',)",3722585387.8,8,3.68692994118,3742914144.95,3742914145.4,3722585387.8,0.0,internal_timestamp,41.1010017395,1513596587.8,32.4930992126,0,11.3695001602,1024.94842672,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2243',)",3722585387.86,8,3.68689990044,3742914144.95,3742914145.4,3722585387.86,0.0,internal_timestamp,41.0890007019,1513596587.86,32.4926986694,0,11.369600296,1024.9480432,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2244',)",3722585387.92,8,3.68688011169,3742914144.95,3742914145.41,3722585387.92,0.0,internal_timestamp,41.0730018616,1513596587.92,32.4925003052,0,11.369600296,1024.94781677,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2245',)",3722585387.98,8,3.68686008453,3742914144.95,3742914145.41,3722585387.98,0.0,internal_timestamp,41.0579986572,1513596587.98,32.4922981262,0,11.369600296,1024.94759187,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2246',)",3722585388.05,8,3.68685007095,3742914144.95,3742914145.41,3722585388.05,0.0,internal_timestamp,41.0449981689,1513596588.05,32.4921989441,0,11.3697004318,1024.94743801,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2247',)",3722585388.11,8,3.68684005737,3742914144.95,3742914145.41,3722585388.11,0.0,internal_timestamp,41.0320014954,1513596588.11,32.492099762,0,11.3697004318,1024.94730221,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2248',)",3722585388.17,8,3.68684005737,3742914144.95,3742914145.41,3722585388.17,0.0,internal_timestamp,41.013999939,1513596588.17,32.4920005798,0,11.3697004318,1024.9471438,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2249',)",3722585388.23,8,3.68683004379,3742914144.95,3742914145.41,3722585388.23,0.0,internal_timestamp,41.0,1513596588.23,32.4920005798,0,11.3697004318,1024.94708054,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2250',)",3722585388.3,8,3.68683004379,3742914144.95,3742914145.41,3722585388.3,0.0,internal_timestamp,40.9879989624,1513596588.3,32.4919013977,0,11.3697004318,1024.94694924,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2251',)",3722585388.36,8,3.68681001663,3742914144.95,3742914145.41,3722585388.36,0.0,internal_timestamp,40.9720001221,1513596588.36,32.4917984009,0,11.369600296,1024.94681497,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2252',)",3722585388.42,8,3.68674993515,3742914144.95,3742914145.41,3722585388.42,0.0,internal_timestamp,40.9580001831,1513596588.42,32.4914016724,0,11.3695001602,1024.94646147,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2253',)",3722585388.48,8,3.68658995628,3742914144.95,3742914145.41,3722585388.48,0.0,internal_timestamp,40.9420013428,1513596588.48,32.4901008606,0,11.3691997528,1024.94543252,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2254',)",3722585388.55,8,3.68634009361,3742914144.95,3742914145.41,3722585388.55,0.0,internal_timestamp,40.9309997559,1513596588.55,32.4879989624,0,11.3688001633,1024.94382153,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2255',)",3722585388.61,8,3.68611001968,3742914144.95,3742914145.41,3722585388.61,0.0,internal_timestamp,40.9160003662,1513596588.61,32.486000061,0,11.3683996201,1024.94227268,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2256',)",3722585388.67,8,3.68595004082,3742914144.95,3742914145.41,3722585388.67,0.0,internal_timestamp,40.9000015259,1513596588.67,32.4847984314,0,11.3681001663,1024.94132061,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2257',)",3722585388.73,8,3.68587994576,3742914144.95,3742914145.41,3722585388.73,0.0,internal_timestamp,40.8849983215,1513596588.73,32.4841995239,0,11.3680000305,1024.94080548,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2258',)",3722585388.8,8,3.68587994576,3742914144.95,3742914145.41,3722585388.8,0.0,internal_timestamp,40.8720016479,1513596588.8,32.4841995239,0,11.3678998947,1024.9407648,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2259',)",3722585388.86,8,3.68583011627,3742914144.95,3742914145.41,3722585388.86,0.0,internal_timestamp,40.8530006409,1513596588.86,32.4838981628,0,11.3676996231,1024.94048085,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2260',)",3722585388.92,8,3.68565988541,3742914144.95,3742914145.41,3722585388.92,0.0,internal_timestamp,40.8359985352,1513596588.92,32.4826011658,0,11.3675003052,1024.9394321,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2261',)",3722585388.98,8,3.6854300499,3742914144.95,3742914145.41,3722585388.98,0.0,internal_timestamp,40.8240013123,1513596588.98,32.4805984497,0,11.367099762,1024.93789383,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2262',)",3722585389.05,8,3.68522000313,3742914144.95,3742914145.41,3722585389.05,0.0,internal_timestamp,40.8100013733,1513596589.05,32.4789009094,0,11.3667001724,1024.93658348,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2263',)",3722585389.11,8,3.68507003784,3742914144.95,3742914145.41,3722585389.11,0.0,internal_timestamp,40.7960014343,1513596589.11,32.4776992798,0,11.366399765,1024.9356406,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2264',)",3722585389.17,8,3.68499994278,3742914144.95,3742914145.41,3722585389.17,0.0,internal_timestamp,40.7799987793,1513596589.17,32.4771995544,0,11.3661003113,1024.93523393,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2265',)",3722585389.23,8,3.68496990204,3742914144.96,3742914145.41,3722585389.23,0.0,internal_timestamp,40.766998291,1513596589.23,32.4771995544,0,11.3659000397,1024.93521126,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2266',)",3722585389.3,8,3.68494009972,3742914144.96,3742914145.41,3722585389.3,0.0,internal_timestamp,40.7519989014,1513596589.3,32.4770011902,0,11.3656997681,1024.93502543,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2267',)",3722585389.36,8,3.68483996391,3742914144.96,3742914145.41,3722585389.36,0.0,internal_timestamp,40.7379989624,1513596589.36,32.4762992859,0,11.3655004501,1024.93445265,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2268',)",3722585389.42,8,3.68474006653,3742914144.96,3742914145.41,3722585389.42,0.0,internal_timestamp,40.71900177,1513596589.42,32.4754981995,0,11.3652000427,1024.93379843,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2269',)",3722585389.49,8,3.68463993073,3742914144.96,3742914145.41,3722585389.49,0.0,internal_timestamp,40.7050018311,1513596589.49,32.4748001099,0,11.3649997711,1024.93322879,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2270',)",3722585389.55,8,3.68457007408,3742914144.96,3742914145.41,3722585389.55,0.0,internal_timestamp,40.6910018921,1513596589.55,32.4743003845,0,11.3647003174,1024.93283115,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2271',)",3722585389.61,8,3.6845099926,3742914144.96,3742914145.41,3722585389.61,0.0,internal_timestamp,40.6769981384,1513596589.61,32.4738006592,0,11.3646001816,1024.93239759,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2272',)",3722585389.67,8,3.68443989754,3742914144.96,3742914145.41,3722585389.67,0.0,internal_timestamp,40.6619987488,1513596589.67,32.4732017517,0,11.3645000458,1024.93188246,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2273',)",3722585389.73,8,3.68437004089,3742914144.96,3742914145.41,3722585389.73,0.0,internal_timestamp,40.6440010071,1513596589.73,32.4725990295,0,11.3645000458,1024.93133278,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2274',)",3722585389.8,8,3.68431997299,3742914144.96,3742914145.41,3722585389.8,0.0,internal_timestamp,40.6259994507,1513596589.8,32.4720993042,0,11.3645000458,1024.93086312,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2275',)",3722585389.86,8,3.68427991867,3742914144.96,3742914145.41,3722585389.86,0.0,internal_timestamp,40.6160011292,1513596589.86,32.471698761,0,11.3646001816,1024.93048865,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2276',)",3722585389.92,8,3.68427991867,3742914144.96,3742914145.41,3722585389.92,0.0,internal_timestamp,40.6040000916,1513596589.92,32.4715995789,0,11.3646001816,1024.93035735,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2277',)",3722585390.0,8,3.68428993225,3742914144.96,3742914145.41,3722585390.0,0.0,internal_timestamp,40.5839996338,1513596590.0,32.471698761,1,11.3646001816,1024.93034404,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2278',)",3722585390.05,8,3.68427991867,3742914144.96,3742914145.42,3722585390.05,0.0,internal_timestamp,40.5709991455,1513596590.05,32.4715995789,0,11.3646001816,1024.93020822,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2279',)",3722585390.24,8,3.68427991867,3742914144.96,3742914145.42,3722585390.24,0.0,internal_timestamp,40.5559997559,1513596590.24,32.4715995789,1,11.3647003174,1024.9301224,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2280',)",3722585390.26,8,3.68426990509,3742914144.96,3742914145.42,3722585390.26,0.0,internal_timestamp,40.5369987488,1513596590.26,32.4714012146,0,11.3647003174,1024.9298824,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2281',)",3722585390.27,8,3.68423008919,3742914144.96,3742914145.42,3722585390.27,0.0,internal_timestamp,40.5229988098,1513596590.27,32.4710998535,0,11.3647003174,1024.92958496,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2282',)",3722585390.4,8,3.68420004845,3742914144.96,3742914145.42,3722585390.4,0.0,internal_timestamp,40.5050010681,1513596590.4,32.4707984924,1,11.3647003174,1024.92926945,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
"('2283',)",3722585390.41,8,3.68413996696,3742914144.96,3742914145.42,3722585390.41,0.0,internal_timestamp,40.4920005798,1513596590.41,32.4702987671,0,11.3647003174,1024.92882239,29,13,29,21,29,21,29,5,29,29,44.64102,-124.30216
