obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('5502',)",3.55540990829,29,13,1025.78804701,29,13,11,3767111113.73,3767111249.92,3748446516.75,44.637117,-124.302617,0.0,internal_timestamp,27.5590000153,29,29,1539457716.75,33.1692008972,29,29,0,9.16320037842,29,29,3748446516.75
"('5503',)",3.55541992188,29,13,1025.78801326,29,13,11,3767111113.73,3767111249.92,3748446516.81,44.637117,-124.302617,0.0,internal_timestamp,27.5380001068,29,29,1539457716.81,33.1693000793,29,29,0,9.16329956055,29,29,3748446516.81
"('5504',)",3.55543994904,29,13,1025.78806371,29,13,11,3767111113.73,3767111249.92,3748446516.87,44.637117,-124.302617,0.0,internal_timestamp,27.5149993896,29,29,1539457716.87,33.1694984436,29,29,0,9.16329956055,29,29,3748446516.87
"('5505',)",3.5554599762,29,13,1025.7880237,29,13,11,3767111113.73,3767111249.92,3748446516.93,44.637117,-124.302617,0.0,internal_timestamp,27.4920005798,29,29,1539457716.93,33.1696014404,29,29,0,9.16339969635,29,29,3748446516.93
"('5506',)",3.55541992188,29,13,1025.78767187,29,13,11,3767111113.73,3767111249.92,3748446517.0,44.637117,-124.302617,0.0,internal_timestamp,27.4629993439,29,29,1539457717.0,33.1693000793,29,29,0,9.16329956055,29,29,3748446517.0
"('5507',)",3.55538010597,29,13,1025.78726964,29,13,11,3767111113.73,3767111249.92,3748446517.06,44.637117,-124.302617,0.0,internal_timestamp,27.4400005341,29,29,1539457717.06,33.1688995361,29,29,0,9.16320037842,29,29,3748446517.06
"('5508',)",3.55535006523,29,13,1025.78710326,29,13,11,3767111113.73,3767111249.92,3748446517.12,44.637117,-124.302617,0.0,internal_timestamp,27.4169998169,29,29,1539457717.12,33.168800354,29,29,0,9.16310024261,29,29,3748446517.12
"('5509',)",3.55535006523,29,13,1025.78708293,29,13,11,3767111113.73,3767111249.92,3748446517.18,44.637117,-124.302617,0.0,internal_timestamp,27.3920001984,29,29,1539457717.18,33.1688995361,29,29,0,9.16300010681,29,29,3748446517.18
"('5510',)",3.55537009239,29,13,1025.78713405,29,13,11,3767111113.73,3767111249.93,3748446517.25,44.637117,-124.302617,0.0,internal_timestamp,27.3649997711,29,29,1539457717.25,33.1691017151,29,29,0,9.16289997101,29,29,3748446517.25
"('5511',)",3.55539989471,29,13,1025.78725075,29,13,11,3767111113.73,3767111249.93,3748446517.31,44.637117,-124.302617,0.0,internal_timestamp,27.343000412,29,29,1539457717.31,33.1693992615,29,29,0,9.16300010681,29,29,3748446517.31
"('5512',)",3.55541992188,29,13,1025.78721453,29,13,11,3767111113.73,3767111249.93,3748446517.37,44.637117,-124.302617,0.0,internal_timestamp,27.3180007935,29,29,1539457717.37,33.1694984436,29,29,0,9.16300010681,29,29,3748446517.37
"('5513',)",3.55542993546,29,13,1025.78714496,29,13,11,3767111113.73,3767111249.93,3748446517.43,44.637117,-124.302617,0.0,internal_timestamp,27.2919998169,29,29,1539457717.43,33.1696014404,29,29,0,9.16320037842,29,29,3748446517.43
"('5514',)",3.55544996262,29,13,1025.787093,29,13,11,3767111113.73,3767111249.93,3748446517.5,44.637117,-124.302617,0.0,internal_timestamp,27.2670001984,29,29,1539457717.5,33.1697006226,29,29,0,9.16329956055,29,29,3748446517.5
"('5515',)",3.5554599762,29,13,1025.78694056,29,13,11,3767111113.73,3767111249.93,3748446517.56,44.637117,-124.302617,0.0,internal_timestamp,27.2369995117,29,29,1539457717.56,33.1697006226,29,29,0,9.16339969635,29,29,3748446517.56
"('5516',)",3.5554599762,29,13,1025.78684952,29,13,11,3767111113.73,3767111249.93,3748446517.62,44.637117,-124.302617,0.0,internal_timestamp,27.216999054,29,29,1539457717.62,33.1697006226,29,29,0,9.16339969635,29,29,3748446517.62
"('5517',)",3.55543994904,29,13,1025.78664905,29,13,11,3767111113.73,3767111249.93,3748446517.68,44.637117,-124.302617,0.0,internal_timestamp,27.1900005341,29,29,1539457717.68,33.1696014404,29,29,0,9.16339969635,29,29,3748446517.68
"('5518',)",3.55542993546,29,13,1025.78647514,29,13,11,3767111113.73,3767111249.93,3748446517.74,44.637117,-124.302617,0.0,internal_timestamp,27.1660003662,29,29,1539457717.74,33.1694984436,29,29,0,9.16329956055,29,29,3748446517.74
"('5519',)",3.55541992188,29,13,1025.78636797,29,13,11,3767111113.73,3767111249.93,3748446517.81,44.637117,-124.302617,0.0,internal_timestamp,27.138999939,29,29,1539457717.81,33.1694984436,29,29,0,9.16320037842,29,29,3748446517.81
"('5520',)",3.55540990829,29,13,1025.78636651,29,13,11,3767111113.73,3767111249.93,3748446517.87,44.637117,-124.302617,0.0,internal_timestamp,27.1140003204,29,29,1539457717.87,33.1696014404,29,29,0,9.16300010681,29,29,3748446517.87
"('5521',)",3.55538010597,29,13,1025.78619938,29,13,11,3767111113.73,3767111249.93,3748446517.93,44.637117,-124.302617,0.0,internal_timestamp,27.0879993439,29,29,1539457717.93,33.1694984436,29,29,0,9.16279983521,29,29,3748446517.93
"('5522',)",3.55533003807,29,13,1025.78589127,29,13,11,3767111113.73,3767111249.93,3748446518.0,44.637117,-124.302617,0.0,internal_timestamp,27.061000824,29,29,1539457718.0,33.1692008972,29,29,0,9.16250038147,29,29,3748446518.0
"('5523',)",3.55521011353,29,13,1025.78529426,29,13,11,3767111113.73,3767111249.93,3748446518.06,44.637117,-124.302617,0.0,internal_timestamp,27.033000946,29,29,1539457718.06,33.1684989929,29,29,0,9.16199970245,29,29,3748446518.06
"('5524',)",3.55503988266,29,13,1025.78453478,29,13,11,3767111113.73,3767111249.93,3748446518.12,44.637117,-124.302617,0.0,internal_timestamp,27.0100002289,29,29,1539457718.12,33.1674995422,29,29,0,9.1611995697,29,29,3748446518.12
"('5525',)",3.55485010147,29,13,1025.7837089,29,13,11,3767111113.73,3767111249.93,3748446518.18,44.637117,-124.302617,0.0,internal_timestamp,26.986000061,29,29,1539457718.18,33.1664009094,29,29,0,9.16030025482,29,29,3748446518.18
"('5526',)",3.55468010902,29,13,1025.78302687,29,13,11,3767111113.73,3767111249.93,3748446518.24,44.637117,-124.302617,0.0,internal_timestamp,26.9559993744,29,29,1539457718.24,33.1655006409,29,29,0,9.15929985046,29,29,3748446518.24
"('5527',)",3.55456995964,29,13,1025.78280882,29,13,11,3767111113.73,3767111249.93,3748446518.31,44.637117,-124.302617,0.0,internal_timestamp,26.9319992065,29,29,1539457718.31,33.1651992798,29,29,0,9.15849971771,29,29,3748446518.31
"('5528',)",3.554500103,29,13,1025.78272391,29,13,11,3767111113.73,3767111249.93,3748446518.37,44.637117,-124.302617,0.0,internal_timestamp,26.9060001373,29,29,1539457718.37,33.1651000977,29,29,0,9.15779972076,29,29,3748446518.37
"('5529',)",3.55440998077,29,13,1025.78245588,29,13,11,3767111113.73,3767111249.93,3748446518.43,44.637117,-124.302617,0.0,internal_timestamp,26.8780002594,29,29,1539457718.43,33.1647987366,29,29,0,9.15719985962,29,29,3748446518.43
"('5530',)",3.55433011055,29,13,1025.78219992,29,13,11,3767111113.73,3767111249.93,3748446518.5,44.637117,-124.302617,0.0,internal_timestamp,26.8519992828,29,29,1539457718.5,33.1645011902,29,29,0,9.15659999847,29,29,3748446518.5
"('5531',)",3.55422997475,29,13,1025.78189748,29,13,11,3767111113.73,3767111249.93,3748446518.56,44.637117,-124.302617,0.0,internal_timestamp,26.8299999237,29,29,1539457718.56,33.164100647,29,29,0,9.15590000153,29,29,3748446518.56
"('5532',)",3.5541100502,29,13,1025.78151736,29,13,11,3767111113.73,3767111249.93,3748446518.62,44.637117,-124.302617,0.0,internal_timestamp,26.8010005951,29,29,1539457718.62,33.1636009216,29,29,1,9.15499973297,29,29,3748446518.62
"('5533',)",3.5539700985,29,13,1025.78114617,29,13,11,3767111113.73,3767111249.93,3748446518.68,44.637117,-124.302617,0.0,internal_timestamp,26.7740001678,29,29,1539457718.68,33.1631011963,29,29,0,9.15410041809,29,29,3748446518.68
"('5534',)",3.55380988121,29,13,1025.78063741,29,13,11,3767111113.73,3767111249.93,3748446518.74,44.637117,-124.302617,0.0,internal_timestamp,26.7479991913,29,29,1539457718.74,33.162399292,29,29,0,9.15310001373,29,29,3748446518.74
"('5535',)",3.55364990234,29,13,1025.7801428,29,13,11,3767111113.73,3767111249.93,3748446518.81,44.637117,-124.302617,0.0,internal_timestamp,26.7210006714,29,29,1539457718.81,33.1617012024,29,29,0,9.15200042725,29,29,3748446518.81
"('5536',)",3.55353999138,29,13,1025.78000445,29,13,11,3767111113.73,3767111249.93,3748446518.87,44.637117,-124.302617,0.0,internal_timestamp,26.6940002441,29,29,1539457718.87,33.1614990234,29,29,0,9.15110015869,29,29,3748446518.87
"('5537',)",3.55345988274,29,13,1025.77992402,29,13,11,3767111113.73,3767111249.93,3748446518.93,44.637117,-124.302617,0.0,internal_timestamp,26.6690006256,29,29,1539457718.93,33.1613998413,29,29,0,9.15040016174,29,29,3748446518.93
"('5538',)",3.55340003967,29,13,1025.77981861,29,13,11,3767111113.73,3767111249.93,3748446519.0,44.637117,-124.302617,0.0,internal_timestamp,26.6420001984,29,29,1539457719.0,33.1613006592,29,29,0,9.1498003006,29,29,3748446519.0
"('5539',)",3.55334997177,29,13,1025.77960104,29,13,11,3767111113.73,3767111249.93,3748446519.06,44.637117,-124.302617,0.0,internal_timestamp,26.6149997711,29,29,1539457719.06,33.1610984802,29,29,0,9.14939975739,29,29,3748446519.06
"('5540',)",3.55332994461,29,13,1025.77950062,29,13,11,3767111113.73,3767111249.93,3748446519.12,44.637117,-124.302617,0.0,internal_timestamp,26.5860004425,29,29,1539457719.12,33.1610984802,29,29,0,9.14920043945,29,29,3748446519.12
"('5541',)",3.55330991745,29,13,1025.7794322,29,13,11,3767111113.73,3767111249.93,3748446519.18,44.637117,-124.302617,0.0,internal_timestamp,26.563999176,29,29,1539457719.18,33.1610984802,29,29,0,9.14900016785,29,29,3748446519.18
"('5542',)",3.55333995819,29,13,1025.7796339,29,13,11,3767111113.73,3767111249.94,3748446519.25,44.637117,-124.302617,0.0,internal_timestamp,26.5359992981,29,29,1539457719.25,33.1614990234,29,29,0,9.14890003204,29,29,3748446519.25
"('5543',)",3.55336999893,29,13,1025.77972629,29,13,11,3767111113.73,3767111249.94,3748446519.31,44.637117,-124.302617,0.0,internal_timestamp,26.5079994202,29,29,1539457719.31,33.1618003845,29,29,0,9.14900016785,29,29,3748446519.31
"('5544',)",3.55341005325,29,13,1025.7797268,29,13,11,3767111113.73,3767111249.94,3748446519.37,44.637117,-124.302617,0.0,internal_timestamp,26.4810009003,29,29,1539457719.37,33.1619987488,29,29,0,9.14920043945,29,29,3748446519.37
"('5545',)",3.55344009399,29,13,1025.77971678,29,13,11,3767111113.73,3767111249.94,3748446519.43,44.637117,-124.302617,0.0,internal_timestamp,26.4510002136,29,29,1539457719.43,33.1622009277,29,29,0,9.14939975739,29,29,3748446519.43
"('5546',)",3.55346989632,29,13,1025.77966469,29,13,11,3767111113.73,3767111249.94,3748446519.5,44.637117,-124.302617,0.0,internal_timestamp,26.4260005951,29,29,1539457719.5,33.1623001099,29,29,0,9.14949989319,29,29,3748446519.5
"('5547',)",3.55345988274,29,13,1025.77954633,29,13,11,3767111113.73,3767111249.94,3748446519.56,44.637117,-124.302617,0.0,internal_timestamp,26.3999996185,29,29,1539457719.56,33.1623001099,29,29,0,9.14949989319,29,29,3748446519.56
"('5548',)",3.55345010757,29,13,1025.77936626,29,13,11,3767111113.73,3767111249.94,3748446519.62,44.637117,-124.302617,0.0,internal_timestamp,26.3740005493,29,29,1539457719.62,33.1622009277,29,29,0,9.14939975739,29,29,3748446519.62
"('5549',)",3.55342006683,29,13,1025.77917254,29,13,11,3767111113.73,3767111249.94,3748446519.68,44.637117,-124.302617,0.0,internal_timestamp,26.3449993134,29,29,1539457719.68,33.1621017456,29,29,0,9.14929962158,29,29,3748446519.68
"('5550',)",3.55338001251,29,13,1025.77872723,29,13,11,3767111113.73,3767111249.94,3748446519.75,44.637117,-124.302617,0.0,internal_timestamp,26.3159999847,29,29,1539457719.75,33.1617012024,29,29,0,9.14929962158,29,29,3748446519.75
"('5551',)",3.55336999893,29,13,1025.77845529,29,13,11,3767111113.73,3767111249.94,3748446519.81,44.637117,-124.302617,0.0,internal_timestamp,26.2910003662,29,29,1539457719.81,33.1614990234,29,29,0,9.14929962158,29,29,3748446519.81
"('5552',)",3.55335998535,29,13,1025.77833237,29,13,11,3767111113.73,3767111249.94,3748446519.87,44.637117,-124.302617,0.0,internal_timestamp,26.263999939,29,29,1539457719.87,33.1614990234,29,29,0,9.14929962158,29,29,3748446519.87
"('5553',)",3.55335998535,29,13,1025.77810691,29,13,11,3767111113.73,3767111249.94,3748446519.94,44.637117,-124.302617,0.0,internal_timestamp,26.2350006104,29,29,1539457719.94,33.1613998413,29,29,0,9.14939975739,29,29,3748446519.94
"('5554',)",3.55336999893,29,13,1025.77798179,29,13,11,3767111113.73,3767111249.94,3748446519.99,44.637117,-124.302617,0.0,internal_timestamp,26.2110004425,29,29,1539457719.99,33.1613998413,29,29,0,9.14949989319,29,29,3748446519.99
"('5555',)",3.55336999893,29,13,1025.77786343,29,13,11,3767111113.73,3767111249.94,3748446520.06,44.637117,-124.302617,0.0,internal_timestamp,26.1849994659,29,29,1539457720.06,33.1613998413,29,29,0,9.14949989319,29,29,3748446520.06
"('5556',)",3.55336999893,29,13,1025.7778272,29,13,11,3767111113.73,3767111249.94,3748446520.12,44.637117,-124.302617,0.0,internal_timestamp,26.1599998474,29,29,1539457720.12,33.1614990234,29,29,0,9.14949989319,29,29,3748446520.12
"('5557',)",3.55338001251,29,13,1025.77768153,29,13,11,3767111113.73,3767111249.94,3748446520.18,44.637117,-124.302617,0.0,internal_timestamp,26.1280002594,29,29,1539457720.18,33.1614990234,29,29,0,9.14949989319,29,29,3748446520.18
"('5558',)",3.55335998535,29,13,1025.77747649,29,13,11,3767111113.73,3767111249.94,3748446520.24,44.637117,-124.302617,0.0,internal_timestamp,26.1000003815,29,29,1539457720.24,33.1613998413,29,29,0,9.14949989319,29,29,3748446520.24
"('5559',)",3.55329990387,29,13,1025.77711505,29,13,11,3767111113.73,3767111249.94,3748446520.47,44.637117,-124.302617,0.0,internal_timestamp,26.079000473,29,29,1539457720.47,33.1609992981,29,29,1,9.14920043945,29,29,3748446520.47
"('5560',)",3.55323004723,29,13,1025.77673777,29,13,11,3767111113.73,3767111249.94,3748446520.48,44.637117,-124.302617,0.0,internal_timestamp,26.0510005951,29,29,1539457720.48,33.1605987549,29,29,0,9.14879989624,29,29,3748446520.48
"('5561',)",3.55314993858,29,13,1025.77644089,29,13,11,3767111113.73,3767111249.94,3748446520.48,44.637117,-124.302617,0.0,internal_timestamp,26.0230007172,29,29,1539457720.48,33.1603012085,29,29,0,9.1484003067,29,29,3748446520.48
"('5562',)",3.5531001091,29,13,1025.77620965,29,13,11,3767111113.73,3767111249.94,3748446520.5,44.637117,-124.302617,0.0,internal_timestamp,25.9930000305,29,29,1539457720.5,33.1600990295,29,29,0,9.14799976349,29,29,3748446520.5
"('5563',)",3.55307006836,29,13,1025.77620721,29,13,11,3767111113.73,3767111249.94,3748446520.56,44.637117,-124.302617,0.0,internal_timestamp,25.9650001526,29,29,1539457720.56,33.1601982117,29,29,0,9.14770030975,29,29,3748446520.56
"('5564',)",3.55302000046,29,13,1025.77592869,29,13,11,3767111113.73,3767111249.94,3748446520.62,44.637117,-124.302617,0.0,internal_timestamp,25.9409999847,29,29,1539457720.62,33.1599006653,29,29,0,9.14729976654,29,29,3748446520.62
"('5565',)",3.55290007591,29,13,1025.77533593,29,13,11,3767111113.73,3767111249.94,3748446520.68,44.637117,-124.302617,0.0,internal_timestamp,25.9139995575,29,29,1539457720.68,33.159198761,29,29,0,9.1468000412,29,29,3748446520.68
"('5566',)",3.55275011063,29,13,1025.77471617,29,13,11,3767111113.73,3767111249.94,3748446520.75,44.637117,-124.302617,0.0,internal_timestamp,25.8869991302,29,29,1539457720.75,33.1584014893,29,29,0,9.14599990845,29,29,3748446520.75
"('5567',)",3.55253005028,29,13,1025.77364538,29,13,11,3767111113.73,3767111249.94,3748446520.81,44.637117,-124.302617,0.0,internal_timestamp,25.861000061,29,29,1539457720.81,33.1570014954,29,29,0,9.14509963989,29,29,3748446520.81
"('5568',)",3.55229997635,29,13,1025.77249607,29,13,11,3767111113.73,3767111249.94,3748446520.87,44.637117,-124.302617,0.0,internal_timestamp,25.8320007324,29,29,1539457720.87,33.1554985046,29,29,0,9.14410018921,29,29,3748446520.87
"('5569',)",3.55210995674,29,13,1025.77166772,29,13,11,3767111113.73,3767111249.94,3748446520.93,44.637117,-124.302617,0.0,internal_timestamp,25.8040008545,29,29,1539457720.93,33.1543998718,29,29,0,9.14309978485,29,29,3748446520.93
"('5570',)",3.55195999146,29,13,1025.7711619,29,13,11,3767111113.73,3767111249.94,3748446521.0,44.637117,-124.302617,0.0,internal_timestamp,25.7849998474,29,29,1539457721.0,33.1537017822,29,29,0,9.1422996521,29,29,3748446521.0
"('5571',)",3.55186009407,29,13,1025.7708411,29,13,11,3767111113.73,3767111249.94,3748446521.06,44.637117,-124.302617,0.0,internal_timestamp,25.7590007782,29,29,1539457721.06,33.153301239,29,29,0,9.14159965515,29,29,3748446521.06
"('5572',)",3.55182003975,29,13,1025.77077691,29,13,11,3767111113.73,3767111249.94,3748446521.12,44.637117,-124.302617,0.0,internal_timestamp,25.7310009003,29,29,1539457721.12,33.153301239,29,29,0,9.14120006561,29,29,3748446521.12
"('5573',)",3.55176997185,29,13,1025.77056368,29,13,11,3767111113.73,3767111249.94,3748446521.18,44.637117,-124.302617,0.0,internal_timestamp,25.7049999237,29,29,1539457721.18,33.1530990601,29,29,0,9.14080047607,29,29,3748446521.18
"('5574',)",3.55169010162,29,13,1025.77008615,29,13,11,3767111113.73,3767111249.94,3748446521.25,44.637117,-124.302617,0.0,internal_timestamp,25.6790008545,29,29,1539457721.25,33.1525993347,29,29,0,9.14060020447,29,29,3748446521.25
"('5575',)",3.55160999298,29,13,1025.76944434,29,13,11,3767111113.73,3767111249.94,3748446521.31,44.637117,-124.302617,0.0,internal_timestamp,25.6509990692,29,29,1539457721.31,33.1519012451,29,29,0,9.14039993286,29,29,3748446521.31
"('5576',)",3.55152010918,29,13,1025.76872653,29,13,11,3767111113.73,3767111249.94,3748446521.37,44.637117,-124.302617,0.0,internal_timestamp,25.6240005493,29,29,1539457721.37,33.1511001587,29,29,0,9.14019966125,29,29,3748446521.37
"('5577',)",3.55145001411,29,13,1025.76816921,29,13,11,3767111113.73,3767111249.95,3748446521.43,44.637117,-124.302617,0.0,internal_timestamp,25.6009998322,29,29,1539457721.43,33.1505012512,29,29,0,9.14009952545,29,29,3748446521.43
"('5578',)",3.55142998695,29,13,1025.76790385,29,13,11,3767111113.73,3767111249.95,3748446521.49,44.637117,-124.302617,0.0,internal_timestamp,25.5739994049,29,29,1539457721.49,33.1502990723,29,29,0,9.14000034332,29,29,3748446521.49
"('5579',)",3.55142998695,29,13,1025.76797314,29,13,11,3767111113.73,3767111249.95,3748446521.56,44.637117,-124.302617,0.0,internal_timestamp,25.5510005951,29,29,1539457721.56,33.1505012512,29,29,0,9.13990020752,29,29,3748446521.56
"('5580',)",3.55141997337,29,13,1025.76778332,29,13,11,3767111113.73,3767111249.95,3748446521.62,44.637117,-124.302617,0.0,internal_timestamp,25.5270004272,29,29,1539457721.62,33.1503982544,29,29,0,9.13990020752,29,29,3748446521.62
"('5581',)",3.55140995979,29,13,1025.76748938,29,13,11,3767111113.73,3767111249.95,3748446521.68,44.637117,-124.302617,0.0,internal_timestamp,25.5,29,29,1539457721.68,33.1501998901,29,29,0,9.14000034332,29,29,3748446521.68
"('5582',)",3.55137991905,29,13,1025.76713529,29,13,11,3767111113.73,3767111249.95,3748446521.74,44.637117,-124.302617,0.0,internal_timestamp,25.4740009308,29,29,1539457721.74,33.1498985291,29,29,0,9.14000034332,29,29,3748446521.74
"('5583',)",3.55135011673,29,13,1025.76676848,29,13,11,3767111113.73,3767111249.95,3748446521.81,44.637117,-124.302617,0.0,internal_timestamp,25.4479999542,29,29,1539457721.81,33.1496009827,29,29,0,9.14009952545,29,29,3748446521.81
"('5584',)",3.55134010315,29,13,1025.76658824,29,13,11,3767111113.73,3767111249.95,3748446521.87,44.637117,-124.302617,0.0,internal_timestamp,25.422000885,29,29,1539457721.87,33.1495018005,29,29,0,9.14000034332,29,29,3748446521.87
"('5585',)",3.55135011673,29,13,1025.76664999,29,13,11,3767111113.73,3767111249.95,3748446521.93,44.637117,-124.302617,0.0,internal_timestamp,25.3980007172,29,29,1539457721.93,33.1497001648,29,29,0,9.13990020752,29,29,3748446521.93
"('5586',)",3.55135989189,29,13,1025.76669589,29,13,11,3767111113.73,3767111249.95,3748446522.0,44.637117,-124.302617,0.0,internal_timestamp,25.3740005493,29,29,1539457722.0,33.1498985291,29,29,0,9.13990020752,29,29,3748446522.0
"('5587',)",3.55135989189,29,13,1025.76675827,29,13,11,3767111113.74,3767111249.95,3748446522.06,44.637117,-124.302617,0.0,internal_timestamp,25.3460006714,29,29,1539457722.06,33.150100708,29,29,0,9.13969993591,29,29,3748446522.06
"('5588',)",3.55136990547,29,13,1025.76681091,29,13,11,3767111113.74,3767111249.95,3748446522.12,44.637117,-124.302617,0.0,internal_timestamp,25.3199996948,29,29,1539457722.12,33.1502990723,29,29,0,9.13959980011,29,29,3748446522.12
"('5589',)",3.55136990547,29,13,1025.76680419,29,13,11,3767111113.74,3767111249.95,3748446522.18,44.637117,-124.302617,0.0,internal_timestamp,25.2980003357,29,29,1539457722.18,33.1503982544,29,29,0,9.13949966431,29,29,3748446522.18
"('5590',)",3.55135989189,29,13,1025.7665148,29,13,11,3767111113.74,3767111249.95,3748446522.38,44.637117,-124.302617,0.0,internal_timestamp,25.2719993591,29,29,1539457722.38,33.1501998901,29,29,1,9.13959980011,29,29,3748446522.38
"('5591',)",3.55133008957,29,13,1025.76615396,29,13,11,3767111113.74,3767111249.95,3748446522.39,44.637117,-124.302617,0.0,internal_timestamp,25.2479991913,29,29,1539457722.39,33.1498985291,29,29,0,9.13969993591,29,29,3748446522.39
"('5592',)",3.55131006241,29,13,1025.76561755,29,13,11,3767111113.74,3767111249.95,3748446522.39,44.637117,-124.302617,0.0,internal_timestamp,25.2229995728,29,29,1539457722.39,33.1493988037,29,29,0,9.13990020752,29,29,3748446522.39
"('5593',)",3.55128002167,29,13,1025.76517458,29,13,11,3767111113.74,3767111249.95,3748446522.43,44.637117,-124.302617,0.0,internal_timestamp,25.1979999542,29,29,1539457722.43,33.1489982605,29,29,0,9.14000034332,29,29,3748446522.43
"('5594',)",3.55128002167,29,13,1025.7648786,29,13,11,3767111113.74,3767111249.95,3748446522.49,44.637117,-124.302617,0.0,internal_timestamp,25.1739997864,29,29,1539457722.49,33.1487998962,29,29,0,9.14019966125,29,29,3748446522.49
"('5595',)",3.55128002167,29,13,1025.76475568,29,13,11,3767111113.74,3767111249.95,3748446522.56,44.637117,-124.302617,0.0,internal_timestamp,25.1469993591,29,29,1539457722.56,33.1487998962,29,29,0,9.14019966125,29,29,3748446522.56
"('5596',)",3.55129003525,29,13,1025.76473765,29,13,11,3767111113.74,3767111249.95,3748446522.62,44.637117,-124.302617,0.0,internal_timestamp,25.1259994507,29,29,1539457722.62,33.1488990784,29,29,0,9.14019966125,29,29,3748446522.62
"('5597',)",3.55130004883,29,13,1025.76485046,29,13,11,3767111113.74,3767111249.95,3748446522.68,44.637117,-124.302617,0.0,internal_timestamp,25.0990009308,29,29,1539457722.68,33.1492004395,29,29,0,9.14019966125,29,29,3748446522.68
"('5598',)",3.55134010315,29,13,1025.76486685,29,13,11,3767111113.74,3767111249.95,3748446522.74,44.637117,-124.302617,0.0,internal_timestamp,25.0720005035,29,29,1539457722.74,33.1493988037,29,29,0,9.14029979706,29,29,3748446522.74
"('5599',)",3.55137991905,29,13,1025.76479058,29,13,11,3767111113.74,3767111249.95,3748446522.81,44.637117,-124.302617,0.0,internal_timestamp,25.0480003357,29,29,1539457722.81,33.1495018005,29,29,0,9.14060020447,29,29,3748446522.81
"('5600',)",3.55139994621,29,13,1025.76431655,29,13,11,3767111113.74,3767111249.95,3748446522.87,44.637117,-124.302617,0.0,internal_timestamp,25.0200004578,29,29,1539457722.87,33.1492004395,29,29,0,9.14130020142,29,29,3748446522.87
"('5601',)",3.55142998695,29,13,1025.76361448,29,13,11,3767111113.74,3767111249.95,3748446522.93,44.637117,-124.302617,0.0,internal_timestamp,25.0,29,29,1539457722.93,33.148601532,29,29,0,9.14220046997,29,29,3748446522.93
"('5602',)",3.55147004128,29,13,1025.76283013,29,13,11,3767111113.74,3767111249.95,3748446523.0,44.637117,-124.302617,0.0,internal_timestamp,24.9729995728,29,29,1539457723.0,33.1479988098,29,29,0,9.14340019226,29,29,3748446523.0
"('5603',)",3.5515100956,29,13,1025.76198029,29,13,11,3767111113.74,3767111249.95,3748446523.06,44.637117,-124.302617,0.0,internal_timestamp,24.9479999542,29,29,1539457723.06,33.1473007202,29,29,0,9.14459991455,29,29,3748446523.06
"('5604',)",3.55152988434,29,13,1025.76116811,29,13,11,3767111113.74,3767111249.95,3748446523.12,44.637117,-124.302617,0.0,internal_timestamp,24.9249992371,29,29,1539457723.12,33.1465988159,29,29,0,9.14560031891,29,29,3748446523.12
"('5605',)",3.5515499115,29,13,1025.76055711,29,13,11,3767111113.74,3767111249.95,3748446523.18,44.637117,-124.302617,0.0,internal_timestamp,24.9009990692,29,29,1539457723.18,33.1460990906,29,29,0,9.14630031586,29,29,3748446523.18
"('5606',)",3.55155992508,29,13,1025.76006451,29,13,11,3767111113.74,3767111249.95,3748446523.25,44.637117,-124.302617,0.0,internal_timestamp,24.8789997101,29,29,1539457723.25,33.1456985474,29,29,0,9.1468000412,29,29,3748446523.25
"('5607',)",3.55157995224,29,13,1025.75962074,29,13,11,3767111113.74,3767111249.95,3748446523.31,44.637117,-124.302617,0.0,internal_timestamp,24.857000351,29,29,1539457723.31,33.145401001,29,29,0,9.14750003815,29,29,3748446523.31
"('5608',)",3.55168008804,29,13,1025.7591451,29,13,11,3767111113.74,3767111249.95,3748446523.37,44.637117,-124.302617,0.0,internal_timestamp,24.829000473,29,29,1539457723.37,33.145198822,29,29,0,9.14869976044,29,29,3748446523.37
"('5609',)",3.55181002617,29,13,1025.75833271,29,13,11,3767111113.74,3767111249.95,3748446523.43,44.637117,-124.302617,0.0,internal_timestamp,24.8059997559,29,29,1539457723.43,33.1446990967,29,29,0,9.15069961548,29,29,3748446523.43
"('5610',)",3.55198001862,29,13,1025.75725862,29,13,11,3767111113.74,3767111249.95,3748446523.49,44.637117,-124.302617,0.0,internal_timestamp,24.7840003967,29,29,1539457723.49,33.1440010071,29,29,0,9.15340042114,29,29,3748446523.49
"('5611',)",3.5521800518,29,13,1025.75594727,29,13,11,3767111113.74,3767111249.96,3748446523.56,44.637117,-124.302617,0.0,internal_timestamp,24.7619991302,29,29,1539457723.56,33.1431007385,29,29,0,9.15659999847,29,29,3748446523.56
"('5612',)",3.55237007141,29,13,1025.75454917,29,29,11,3767111113.74,3767111249.96,3748446523.62,44.637117,-124.302617,0.0,internal_timestamp,24.7380008698,29,29,1539457723.62,33.1421012878,29,29,0,9.15979957581,29,29,3748446523.62
