obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('3006',)",34.1279983521,1,0,1028.32432546,29,29,2,3.41279983521,29,13,3724598837.53,3724598837.66,3656867674.46,44.36829,-124.9528,0.0,34.0054067992,29,29,internal_timestamp,352.959991455,29,29,460026,1447878874,6.54330015182,29,29,3656867674.46
"('3007',)",34.1277999878,1,0,1028.32336673,29,29,2,3.41277999878,29,13,3724598837.53,3724598837.66,3656867686.46,44.36829,-124.9528,0.0,34.0060472393,29,29,internal_timestamp,352.619995117,29,29,457853,1447878886,6.54260015488,29,29,3656867686.46
"('3008',)",34.1287994385,1,0,1028.32077357,29,29,2,3.41287994385,29,13,3724598837.53,3724598837.66,3656867697.46,44.36829,-124.9528,0.0,34.0055776335,29,29,internal_timestamp,352.190002441,29,29,460637,1447878897,6.54440021515,29,29,3656867697.46
"('3009',)",34.1311988831,1,0,1028.31796769,29,29,2,3.41311988831,29,13,3724598837.53,3724598837.66,3656867708.46,44.36829,-124.9528,0.0,34.0056161029,29,29,internal_timestamp,351.660003662,29,29,464301,1447878908,6.54729986191,29,29,3656867708.46
"('3010',)",34.1338005066,1,0,1028.3150429,29,29,2,3.41338005066,29,13,3724598837.53,3724598837.66,3656867719.46,44.36829,-124.9528,0.0,34.0059119759,29,29,internal_timestamp,351.059997559,29,29,456706,1447878919,6.5501999855,29,29,3656867719.46
"('3011',)",34.1324996948,1,0,1028.31388614,29,29,2,3.41324996948,29,13,3724598837.53,3724598837.66,3656867730.46,44.36829,-124.9528,0.0,34.0059024715,29,29,internal_timestamp,350.769989014,29,29,461276,1447878930,6.54890012741,29,29,3656867730.46
"('3012',)",34.1305999756,1,0,1028.31412909,29,29,2,3.41305999756,29,13,3724598837.53,3724598837.66,3656867741.47,44.36829,-124.9528,0.0,34.0059962477,29,29,internal_timestamp,350.739990234,29,29,465054,1447878941,6.54670000076,29,29,3656867741.47
"('3013',)",34.1301002502,1,0,1028.31365693,29,29,2,3.41301002502,29,13,3724598837.53,3724598837.66,3656867752.46,44.36829,-124.9528,0.0,34.0061062128,29,29,internal_timestamp,350.600006104,29,29,458203,1447878952,6.54610013962,29,29,3656867752.46
"('3014',)",34.129901886,1,0,1028.3127773,29,29,2,3.4129901886,29,13,3724598837.53,3724598837.66,3656867763.46,44.36829,-124.9528,0.0,34.0060784773,29,29,internal_timestamp,350.410003662,29,29,462805,1447878963,6.54600000381,29,29,3656867763.46
"('3015',)",34.1305007935,1,0,1028.31135939,29,29,2,3.41305007935,29,13,3724598837.53,3724598837.66,3656867774.47,44.36829,-124.9528,0.0,34.0063073274,29,29,internal_timestamp,350.079986572,29,29,468466,1447878974,6.54659986496,29,29,3656867774.47
"('3016',)",34.1323013306,1,0,1028.30895415,29,29,2,3.41323013306,29,13,3724598837.53,3724598837.66,3656867785.47,44.36829,-124.9528,0.0,34.0061247377,29,29,internal_timestamp,349.660003662,29,29,471946,1447878985,6.54899978638,29,29,3656867785.47
"('3017',)",34.1316986084,1,0,1028.30782958,29,29,2,3.41316986084,29,13,3724598837.53,3724598837.66,3656867796.47,44.36829,-124.9528,0.0,34.005965855,29,29,internal_timestamp,349.429992676,29,29,465635,1447878996,6.54860019684,29,29,3656867796.47
"('3018',)",34.1315002441,1,0,1028.30758872,29,29,2,3.41315002441,29,13,3724598837.53,3724598837.66,3656867807.47,44.36829,-124.9528,0.0,34.0059741284,29,29,internal_timestamp,349.369995117,29,29,470912,1447879007,6.54839992523,29,29,3656867807.47
"('3019',)",34.1311988831,1,0,1028.30729984,29,29,2,3.41311988831,29,13,3724598837.53,3724598837.66,3656867818.47,44.36829,-124.9528,0.0,34.0058630069,29,29,internal_timestamp,349.320007324,29,29,465763,1447879018,6.54820013046,29,29,3656867818.47
"('3020',)",34.1327018738,1,0,1028.30585984,29,29,2,3.41327018738,29,13,3724598837.53,3724598837.66,3656867829.47,44.36829,-124.9528,0.0,34.0058681139,29,29,internal_timestamp,349.059997559,29,29,471734,1447879029,6.55000019073,29,29,3656867829.47
"('3021',)",34.1383018494,1,0,1028.30306574,29,29,2,3.41383018494,29,13,3724598837.53,3724598837.66,3656867840.47,44.36829,-124.9528,0.0,34.0062558846,29,29,internal_timestamp,348.570007324,29,29,466476,1447879040,6.55609989166,29,29,3656867840.47
"('3022',)",34.1430015564,1,0,1028.30013049,29,29,2,3.41430015564,29,13,3724598837.53,3724598837.66,3656867851.47,44.36829,-124.9528,0.0,34.00634055,29,29,internal_timestamp,348.079986572,29,29,470613,1447879051,6.56150007248,29,29,3656867851.47
"('3023',)",34.1488990784,1,0,1028.29714798,29,29,2,3.41488990784,29,13,3724598837.53,3724598837.66,3656867862.48,44.36829,-124.9528,0.0,34.0055709408,29,29,internal_timestamp,347.790008545,29,29,476663,1447879062,6.5689997673,29,29,3656867862.48
"('3024',)",34.1497001648,1,0,1028.29726388,29,29,2,3.41497001648,29,13,3724598837.53,3724598837.66,3656867873.47,44.36829,-124.9528,0.0,34.006634262,29,29,internal_timestamp,347.630004883,29,29,474601,1447879073,6.56890010834,29,29,3656867873.47
"('3025',)",34.1414985657,1,0,1028.29871934,29,29,2,3.41414985657,29,13,3724598837.53,3724598837.66,3656867884.47,44.36829,-124.9528,0.0,34.0067759552,29,29,internal_timestamp,347.640014648,29,29,469510,1447879084,6.5595998764,29,29,3656867884.47
"('3026',)",34.1403007507,1,0,1028.29859614,29,29,2,3.41403007507,29,13,3724598837.56,3724598837.6,3656867885.47,44.36829,-124.9528,0.0,34.0064418521,29,29,internal_timestamp,347.640014648,29,29,473437,1447879085,6.55859994888,29,29,3656867885.47
"('3027',)",34.1315002441,1,0,1028.30703903,29,29,2,3.41315002441,29,13,3724598837.56,3724598837.6,3656867927.96,44.36829,-124.9528,0.0,34.0065868252,29,29,internal_timestamp,349.130004883,29,29,957792,1447879127,6.54790019989,29,29,3656867927.96
"('3028',)",34.1222991943,1,0,1028.3194555,29,29,2,3.41222991943,29,13,3724598837.56,3724598837.6,3656867938.95,44.36829,-124.9528,0.0,34.0056766756,29,29,internal_timestamp,351.670013428,29,29,951548,1447879138,6.53730010986,29,29,3656867938.95
"('3029',)",34.101600647,1,0,1028.33733999,29,29,2,3.4101600647,29,13,3724598837.56,3724598837.6,3656867949.96,44.36829,-124.9528,0.0,34.007485651,29,29,internal_timestamp,354.459991455,29,29,957051,1447879149,6.5110001564,29,29,3656867949.96
"('3030',)",34.0583000183,1,0,1028.35490502,29,29,2,3.40583000183,29,13,3724598837.56,3724598837.6,3656867960.95,44.36829,-124.9528,0.0,34.0057263974,29,29,internal_timestamp,357.140014648,29,29,954694,1447879160,6.46309995651,29,29,3656867960.95
"('3031',)",34.0279006958,1,0,1028.37446596,29,29,2,3.40279006958,29,29,3724598837.56,3724598837.6,3656867971.96,44.36829,-124.9528,0.0,34.0084460358,29,29,internal_timestamp,359.790008545,29,29,960561,1447879171,6.4250998497,29,29,3656867971.96
"('3032',)",34.0054016113,1,0,1028.39256907,29,29,2,3.40054016113,29,29,3724598837.56,3724598837.61,3656867982.96,44.36829,-124.9528,0.0,34.0101135451,29,29,internal_timestamp,362.600006104,29,29,955626,1447879182,6.396900177,29,29,3656867982.96
"('3033',)",33.9426002502,1,0,1028.42415047,29,29,2,3.39426002502,29,29,3724598837.56,3724598837.61,3656867993.97,44.36829,-124.9528,0.0,34.0199088203,29,29,internal_timestamp,365.359985352,29,29,967067,1447879193,6.31549978256,29,29,3656867993.97
"('3034',)",33.9337997437,1,0,1028.43877041,29,29,2,3.39337997437,29,29,3724598837.56,3724598837.61,3656868004.96,44.36829,-124.9528,0.0,34.0197519799,29,29,internal_timestamp,368.239990234,29,29,955967,1447879204,6.30439996719,29,29,3656868004.96
"('3035',)",33.9238014221,1,0,1028.45460768,29,29,2,3.39238014221,29,29,3724598837.56,3724598837.61,3656868015.96,44.36829,-124.9528,0.0,34.0208649134,29,29,internal_timestamp,371.089996338,29,29,962357,1447879215,6.2906999588,29,29,3656868015.96
"('3036',)",33.9163017273,1,0,1028.46980451,29,29,2,3.39163017273,29,29,3724598837.56,3724598837.61,3656868026.97,44.36829,-124.9528,0.0,34.0214486045,29,29,internal_timestamp,373.989990234,29,29,966939,1447879226,6.28030014038,29,29,3656868026.97
"('3037',)",33.8851013184,1,0,1028.49455853,29,29,2,3.38851013184,29,29,3724598837.56,3724598837.61,3656868037.96,44.36829,-124.9528,0.0,34.0283969403,29,29,internal_timestamp,376.899993896,29,29,961776,1447879237,6.23699998856,29,29,3656868037.96
"('3038',)",33.8779983521,1,0,1028.50958841,29,29,2,3.38779983521,29,29,3724598837.56,3724598837.61,3656868048.97,44.36829,-124.9528,0.0,34.028817799,29,29,internal_timestamp,379.809997559,29,29,968605,1447879248,6.22720003128,29,29,3656868048.97
"('3039',)",33.8711013794,1,0,1028.52482429,29,29,2,3.38711013794,29,29,3724598837.56,3724598837.61,3656868059.96,44.36829,-124.9528,0.0,34.0292442478,29,29,internal_timestamp,382.769989014,29,29,963067,1447879259,6.21759986877,29,29,3656868059.96
"('3040',)",33.8605003357,1,0,1028.54127131,29,29,2,3.38605003357,29,29,3724598837.56,3724598837.61,3656868070.97,44.36829,-124.9528,0.0,34.0303190612,29,29,internal_timestamp,385.739990234,29,29,969153,1447879270,6.20319986343,29,29,3656868070.97
"('3041',)",33.8370018005,1,0,1028.56059942,29,29,2,3.38370018005,29,29,3724598837.56,3724598837.61,3656868081.96,44.36829,-124.9528,0.0,34.0326856079,29,29,internal_timestamp,388.649993896,29,29,963197,1447879281,6.17309999466,29,29,3656868081.96
"('3042',)",33.7893981934,1,0,1028.58289141,29,29,2,3.37893981934,29,29,3724598837.56,3724598837.61,3656868092.97,44.36829,-124.9528,0.0,34.0341447807,29,29,internal_timestamp,391.589996338,29,29,971313,1447879292,6.11689996719,29,29,3656868092.97
"('3043',)",33.7568016052,1,0,1028.5998611,29,29,2,3.37568016052,29,29,3724598837.56,3724598837.61,3656868103.97,44.36829,-124.9528,0.0,34.032175123,29,29,internal_timestamp,394.559997559,29,29,968380,1447879303,6.08090019226,29,29,3656868103.97
"('3044',)",33.7456016541,1,0,1028.61551541,29,29,2,3.37456016541,29,29,3724598837.56,3724598837.61,3656868114.97,44.36829,-124.9528,0.0,34.0321513543,29,29,internal_timestamp,397.559997559,29,29,967761,1447879314,6.06689977646,29,29,3656868114.97
"('3045',)",33.743598938,1,0,1028.62984364,29,29,2,3.3743598938,29,29,3724598837.56,3724598837.61,3656868125.97,44.36829,-124.9528,0.0,34.0324549694,29,29,internal_timestamp,400.510009766,29,29,967451,1447879325,6.06290006638,29,29,3656868125.97
"('3046',)",33.7374000549,1,0,1028.64602259,29,29,2,3.37374000549,29,29,3724598837.56,3724598837.61,3656868136.98,44.36829,-124.9528,0.0,34.0342776354,29,29,internal_timestamp,403.420013428,29,29,977217,1447879336,6.05270004272,29,29,3656868136.98
"('3047',)",33.7098999023,1,0,1028.66762344,29,29,2,3.37098999023,29,29,3724598837.56,3724598837.61,3656868147.98,44.36829,-124.9528,0.0,34.0385368735,29,29,internal_timestamp,406.320007324,29,29,980825,1447879347,6.01620006561,29,29,3656868147.98
"('3048',)",33.6883010864,1,0,1028.69033017,29,29,2,3.36883010864,29,29,3724598837.56,3724598837.61,3656868158.97,44.36829,-124.9528,0.0,34.0451252264,29,29,internal_timestamp,409.190002441,29,29,974179,1447879358,5.98400020599,29,29,3656868158.97
"('3049',)",33.693901062,1,0,1028.70464099,29,29,2,3.3693901062,29,29,3724598837.56,3724598837.61,3656868169.97,44.36829,-124.9528,0.0,34.0467623557,29,29,internal_timestamp,412.119995117,29,29,973036,1447879369,5.98719978333,29,29,3656868169.97
"('3050',)",33.6943016052,1,0,1028.72365724,29,29,2,3.36943016052,29,29,3724598837.56,3724598837.61,3656868180.97,44.36829,-124.9528,0.0,34.0523494484,29,29,internal_timestamp,415.109985352,29,29,971822,1447879380,5.98059988022,29,29,3656868180.97
"('3051',)",33.6767997742,1,0,1028.7431851,29,29,2,3.36767997742,29,29,3724598837.56,3724598837.61,3656868191.98,44.36829,-124.9528,0.0,34.056014018,29,29,internal_timestamp,418.010009766,29,29,979861,1447879391,5.95590019226,29,29,3656868191.98
"('3052',)",33.6497001648,1,0,1028.76908999,29,29,2,3.36497001648,29,29,3724598837.56,3724598837.61,3656868202.98,44.36829,-124.9528,0.0,34.0650354617,29,29,internal_timestamp,420.910003662,29,29,976165,1447879402,5.91510009766,29,29,3656868202.98
"('3053',)",33.6342010498,1,0,1028.78690171,29,29,2,3.36342010498,29,29,3724598837.56,3724598837.61,3656868213.98,44.36829,-124.9528,0.0,34.0670237297,29,29,internal_timestamp,423.839996338,29,29,983244,1447879413,5.89429998398,29,29,3656868213.98
"('3054',)",33.6189002991,1,0,1028.80464131,29,29,2,3.36189002991,29,29,3724598837.56,3724598837.61,3656868224.98,44.36829,-124.9528,0.0,34.0688169344,29,29,internal_timestamp,426.799987793,29,29,978822,1447879424,5.87389993668,29,29,3656868224.98
"('3055',)",33.6059989929,1,0,1028.82011671,29,29,2,3.36059989929,29,29,3724598837.56,3724598837.61,3656868235.99,44.36829,-124.9528,0.0,34.0685951943,29,29,internal_timestamp,429.75,29,29,986150,1447879435,5.85820007324,29,29,3656868235.99
"('3056',)",33.5733985901,1,0,1028.84378241,29,29,2,3.35733985901,29,29,3724598837.56,3724598837.61,3656868246.98,44.36829,-124.9528,0.0,34.0742167407,29,29,internal_timestamp,432.670013428,29,29,980253,1447879446,5.81459999084,29,29,3656868246.98
"('3057',)",33.5600013733,1,0,1028.86167409,29,29,2,3.35600013733,29,29,3724598837.56,3724598837.61,3656868257.98,44.36829,-124.9528,0.0,34.0765455625,29,29,internal_timestamp,435.619995117,29,29,978089,1447879457,5.79580020905,29,29,3656868257.98
"('3058',)",33.5611000061,1,0,1028.87386355,29,29,2,3.35611000061,29,29,3724598837.56,3724598837.61,3656868268.99,44.36829,-124.9528,0.0,34.0752381137,29,29,internal_timestamp,438.529998779,29,29,986757,1447879468,5.79689979553,29,29,3656868268.99
"('3059',)",33.5595016479,1,0,1028.88813048,29,29,2,3.35595016479,29,29,3724598837.56,3724598837.61,3656868279.98,44.36829,-124.9528,0.0,34.0755984236,29,29,internal_timestamp,441.470001221,29,29,984982,1447879479,5.79330015182,29,29,3656868279.98
"('3060',)",33.5429000854,1,0,1028.90598141,29,29,2,3.35429000854,29,29,3724598837.56,3724598837.61,3656868290.98,44.36829,-124.9528,0.0,34.0772116702,29,29,internal_timestamp,444.450012207,29,29,983910,1447879490,5.77159976959,29,29,3656868290.98
"('3061',)",33.5279006958,1,0,1028.92282042,29,29,2,3.35279006958,29,29,3724598837.56,3724598837.61,3656868301.99,44.36829,-124.9528,0.0,34.0782412758,29,29,internal_timestamp,447.380004883,29,29,991266,1447879501,5.75229978561,29,29,3656868301.99
"('3062',)",33.5153007507,1,0,1028.93853322,29,29,2,3.35153007507,29,29,3724598837.56,3724598837.61,3656868312.99,44.36829,-124.9528,0.0,34.0782354518,29,29,internal_timestamp,450.350006104,29,29,989459,1447879512,5.73670005798,29,29,3656868312.99
"('3063',)",33.4959983826,1,0,1028.95808151,29,29,2,3.34959983826,29,29,3724598837.56,3724598837.61,3656868323.99,44.36829,-124.9528,0.0,34.0812130679,29,29,internal_timestamp,453.339996338,29,29,987447,1447879523,5.71059989929,29,29,3656868323.99
"('3064',)",33.4916000366,1,0,1028.97234549,29,29,2,3.34916000366,29,29,3724598837.56,3724598837.62,3656868334.99,44.36829,-124.9528,0.0,34.0810154203,29,29,internal_timestamp,456.299987793,29,29,985173,1447879534,5.70440006256,29,29,3656868334.99
"('3065',)",33.4735984802,1,0,1028.99014066,29,29,2,3.34735984802,29,29,3724598837.56,3724598837.62,3656868345.99,44.36829,-124.9528,0.0,34.0824536508,29,29,internal_timestamp,459.260009766,29,29,993638,1447879545,5.68130016327,29,29,3656868345.99
"('3066',)",33.4592018127,1,0,1029.00942612,29,29,2,3.34592018127,29,29,3724598837.56,3724598837.62,3656868356.99,44.36829,-124.9528,0.0,34.0860493569,29,29,internal_timestamp,462.230010986,29,29,991889,1447879556,5.66009998322,29,29,3656868356.99
"('3067',)",33.4483985901,1,0,1029.02620337,29,29,2,3.34483985901,29,29,3724598837.56,3724598837.62,3656868367.99,44.36829,-124.9528,0.0,34.087347998,29,29,internal_timestamp,465.230010986,29,29,988836,1447879567,5.6451997757,29,29,3656868367.99
"('3068',)",33.4137992859,1,0,1029.0513231,29,29,2,3.34137992859,29,29,3724598837.56,3724598837.62,3656868379.0,44.36829,-124.9528,0.0,34.0941876807,29,29,internal_timestamp,468.170013428,29,29,997757,1447879578,5.59810018539,29,29,3656868379.0
"('3069',)",33.3750991821,1,0,1029.07592314,29,29,2,3.33750991821,29,29,3724598837.56,3724598837.62,3656868390.0,44.36829,-124.9528,0.0,34.0994646837,29,29,internal_timestamp,471.179992676,29,29,995199,1447879589,5.54790019989,29,29,3656868390.0
"('3070',)",33.3396987915,1,0,1029.09643508,29,29,2,3.33396987915,29,29,3724598837.56,3724598837.62,3656868400.99,44.36829,-124.9528,0.0,34.1012439505,29,29,internal_timestamp,474.109985352,29,29,993398,1447879600,5.50489997864,29,29,3656868400.99
"('3071',)",33.3125,1,0,1029.11319085,29,29,2,3.33125,29,29,3724598837.56,3724598837.62,3656868412.0,44.36829,-124.9528,0.0,34.1003085945,29,29,internal_timestamp,477.029998779,29,29,158,1447879612,5.47380018234,29,29,3656868412.0
"('3072',)",33.3041992188,1,0,1029.12703942,29,29,2,3.33041992188,29,29,3724598837.56,3724598837.62,3656868423.0,44.36829,-124.9528,0.0,34.0988824892,29,29,internal_timestamp,480.019989014,29,29,995721,1447879622,5.46439981461,29,29,3656868423.0
"('3073',)",33.2846984863,1,0,1029.14204342,29,29,2,3.32846984863,29,29,3724598837.56,3724598837.62,3656868433.99,44.36829,-124.9528,0.0,34.09717579,29,29,internal_timestamp,482.959991455,29,29,992887,1447879633,5.44269990921,29,29,3656868433.99
"('3074',)",33.2554016113,1,0,1029.15980274,29,29,2,3.32554016113,29,29,3724598837.56,3724598837.62,3656868445.0,44.36829,-124.9528,0.0,34.09696019,29,29,internal_timestamp,485.890014648,29,29,1868,1447879645,5.40850019455,29,29,3656868445.0
"('3075',)",33.2500991821,1,0,1029.17490871,29,29,2,3.32500991821,29,29,3724598837.56,3724598837.62,3656868456.0,44.36829,-124.9528,0.0,34.0975394889,29,29,internal_timestamp,488.850006104,29,29,262,1447879656,5.40049982071,29,29,3656868456.0
"('3076',)",33.2268981934,1,0,1029.19509588,29,29,2,3.32268981934,29,29,3724598837.56,3724598837.62,3656868467.0,44.36829,-124.9528,0.0,34.1008023883,29,29,internal_timestamp,491.809997559,29,29,996225,1447879666,5.36969995499,29,29,3656868467.0
"('3077',)",33.2163009644,1,0,1029.21235119,29,29,2,3.32163009644,29,29,3724598837.56,3724598837.62,3656868478.0,44.36829,-124.9528,0.0,34.1028320347,29,29,internal_timestamp,494.779998779,29,29,4722,1447879678,5.35430002213,29,29,3656868478.0
"('3078',)",33.1991996765,1,0,1029.23168034,29,29,2,3.31991996765,29,29,3724598837.56,3724598837.62,3656868489.01,44.36829,-124.9528,0.0,34.1059365581,29,29,internal_timestamp,497.779998779,29,29,11626,1447879689,5.33050012589,29,29,3656868489.01
"('3079',)",33.1880989075,1,0,1029.24858872,29,29,2,3.31880989075,29,29,3724598837.56,3724598837.63,3656868500.01,44.36829,-124.9528,0.0,34.1077143436,29,29,internal_timestamp,500.709991455,29,29,9644,1447879700,5.31479978561,29,29,3656868500.01
"('3080',)",33.186000824,1,0,1029.26213231,29,29,2,3.3186000824,29,29,3724598837.56,3724598837.63,3656868511.01,44.36829,-124.9528,0.0,34.107305456,29,29,internal_timestamp,503.630004883,29,29,9038,1447879711,5.31139993668,29,29,3656868511.01
"('3081',)",33.1618995667,1,0,1029.28584522,29,29,2,3.31618995667,29,29,3724598837.56,3724598837.63,3656868522.01,44.36829,-124.9528,0.0,34.1142963246,29,29,internal_timestamp,506.589996338,29,29,6019,1447879722,5.27589988708,29,29,3656868522.01
"('3082',)",33.1461982727,1,0,1029.3047586,29,29,2,3.31461982727,29,29,3724598837.56,3724598837.63,3656868533.0,44.36829,-124.9528,0.0,34.1173934644,29,29,internal_timestamp,509.549987793,29,29,2454,1447879733,5.25369977951,29,29,3656868533.0
"('3083',)",33.132900238,1,0,1029.31945785,29,29,2,3.3132900238,29,29,3724598837.56,3724598837.63,3656868544.0,44.36829,-124.9528,0.0,34.1166795303,29,29,internal_timestamp,512.429992676,29,29,2690,1447879744,5.23799991608,29,29,3656868544.0
"('3084',)",33.1128005981,1,0,1029.34304875,29,29,2,3.31128005981,29,29,3724598837.56,3724598837.63,3656868555.01,44.36829,-124.9528,0.0,34.1242960346,29,29,internal_timestamp,515.369995117,29,29,12284,1447879755,5.2063999176,29,29,3656868555.01
"('3085',)",33.0959014893,1,0,1029.36201065,29,29,2,3.30959014893,29,29,3724598837.56,3724598837.63,3656868566.01,44.36829,-124.9528,0.0,34.1275718223,29,29,internal_timestamp,518.270019531,29,29,10592,1447879766,5.18270015717,29,29,3656868566.01
"('3086',)",33.0733985901,1,0,1029.38567979,29,29,2,3.30733985901,29,13,3724598837.56,3724598837.63,3656868577.02,44.36829,-124.9528,0.0,34.1352125343,29,29,internal_timestamp,521.150024414,29,29,18270,1447879777,5.14839982986,29,29,3656868577.02
"('3087',)",33.0629005432,1,0,1029.40246941,29,29,2,3.30629005432,29,13,3724598837.56,3724598837.63,3656868588.01,44.36829,-124.9528,0.0,34.1371852652,29,29,internal_timestamp,524.039978027,29,29,14158,1447879788,5.13320016861,29,29,3656868588.01
"('3088',)",33.0527992249,1,0,1029.42028336,29,29,2,3.30527992249,29,13,3724598837.56,3724598837.63,3656868599.02,44.36829,-124.9528,0.0,34.1399849464,29,29,internal_timestamp,527.0,29,29,20937,1447879799,5.11759996414,29,29,3656868599.02
"('3089',)",33.0429000854,1,0,1029.43768726,29,29,2,3.30429000854,29,13,3724598837.56,3724598837.63,3656868610.02,44.36829,-124.9528,0.0,34.1425225491,29,29,internal_timestamp,529.929992676,29,29,19334,1447879810,5.10249996185,29,29,3656868610.02
"('3090',)",33.0178985596,1,0,1029.46131147,29,29,2,3.30178985596,29,13,3724598837.56,3724598837.63,3656868621.02,44.36829,-124.9528,0.0,34.149739525,29,29,internal_timestamp,532.809997559,29,29,17297,1447879821,5.06580018997,29,29,3656868621.02
"('3091',)",33.0138015747,1,0,1029.47604444,29,29,2,3.30138015747,29,13,3724598837.56,3724598837.63,3656868632.02,44.36829,-124.9528,0.0,34.1501713892,29,29,internal_timestamp,535.760009766,29,29,23273,1447879832,5.05929994583,29,29,3656868632.02
"('3092',)",33.0037002563,1,0,1029.49448915,29,29,2,3.30037002563,29,13,3724598837.56,3724598837.63,3656868643.02,44.36829,-124.9528,0.0,34.1540249514,29,29,internal_timestamp,538.650024414,29,29,23644,1447879843,5.04269981384,29,29,3656868643.02
"('3093',)",32.9989013672,1,0,1029.50895142,29,29,2,3.29989013672,29,13,3724598837.56,3724598837.63,3656868654.02,44.36829,-124.9528,0.0,34.1545100915,29,29,internal_timestamp,541.510009766,29,29,15409,1447879854,5.03539991379,29,29,3656868654.02
"('3094',)",32.9962997437,1,0,1029.52384557,29,29,2,3.29962997437,29,13,3724598837.56,3724598837.63,3656868665.02,44.36829,-124.9528,0.0,34.155559286,29,29,internal_timestamp,544.41998291,29,29,21516,1447879865,5.03000020981,29,29,3656868665.02
"('3095',)",32.9868011475,1,0,1029.53925268,29,29,2,3.29868011475,29,13,3724598837.56,3724598837.63,3656868676.02,44.36829,-124.9528,0.0,34.1562372596,29,29,internal_timestamp,547.299987793,29,29,17637,1447879876,5.01719999313,29,29,3656868676.02
"('3096',)",32.9846000671,1,0,1029.55498514,29,29,2,3.29846000671,29,13,3724598837.56,3724598837.63,3656868687.02,44.36829,-124.9528,0.0,34.1583695014,29,29,internal_timestamp,550.190002441,29,29,21605,1447879887,5.01119995117,29,29,3656868687.02
"('3097',)",32.9816017151,1,0,1029.57005948,29,29,2,3.29816017151,29,13,3724598837.56,3724598837.63,3656868698.03,44.36829,-124.9528,0.0,34.1593506003,29,29,internal_timestamp,553.140014648,29,29,25882,1447879898,5.00540018082,29,29,3656868698.03
"('3098',)",32.979801178,1,0,1029.58396561,29,29,2,3.2979801178,29,13,3724598837.56,3724598837.63,3656868709.02,44.36829,-124.9528,0.0,34.1590385484,29,29,internal_timestamp,556.130004883,29,29,20015,1447879909,5.00220012665,29,29,3656868709.02
"('3099',)",32.9812011719,1,0,1029.59715963,29,29,2,3.29812011719,29,13,3724598837.56,3724598837.63,3656868720.03,44.36829,-124.9528,0.0,34.1586558664,29,29,internal_timestamp,559.08001709,29,29,25067,1447879920,5.00269985199,29,29,3656868720.03
"('3100',)",32.9819984436,1,0,1029.61109212,29,29,2,3.29819984436,29,13,3724598837.56,3724598837.63,3656868731.03,44.36829,-124.9528,0.0,34.1587834301,29,29,internal_timestamp,562.070007324,29,29,29786,1447879931,5.00199985504,29,29,3656868731.03
"('3101',)",32.98279953,1,0,1029.62490168,29,29,2,3.298279953,29,13,3724598837.56,3724598837.63,3656868742.03,44.36829,-124.9528,0.0,34.1589307402,29,29,internal_timestamp,565.030029297,29,29,32121,1447879942,5.00129985809,29,29,3656868742.03
"('3102',)",32.9852981567,1,0,1029.63822368,29,29,2,3.29852981567,29,13,3724598837.56,3724598837.63,3656868753.04,44.36829,-124.9528,0.0,34.1585588694,29,29,internal_timestamp,568.039978027,29,29,36745,1447879953,5.00299978256,29,29,3656868753.04
"('3103',)",32.9863014221,1,0,1029.65177295,29,29,2,3.29863014221,29,13,3724598837.56,3724598837.63,3656868764.03,44.36829,-124.9528,0.0,34.1582005193,29,29,internal_timestamp,571.049987793,29,29,30009,1447879964,5.00299978256,29,29,3656868764.03
"('3104',)",32.9873008728,1,0,1029.66220989,29,29,2,3.29873008728,29,13,3724598837.56,3724598837.64,3656868775.03,44.36829,-124.9528,0.0,34.1592276593,29,29,internal_timestamp,573.119995117,29,29,33546,1447879975,5.00209999084,29,29,3656868775.03
"('3105',)",32.9863014221,1,0,1029.66223524,29,29,2,3.29863014221,29,13,3724598837.56,3724598837.64,3656868782.03,44.36829,-124.9528,0.0,34.1590975634,29,29,internal_timestamp,573.119995117,29,29,34162,1447879982,5.00110006332,29,29,3656868782.03
"('3106',)",32.9774017334,1,0,1029.68181635,29,29,2,3.29774017334,29,13,3724598841.57,3724598841.64,3656872859.79,44.36829,-124.9528,0.0,34.1628587,29,29,internal_timestamp,576.309997559,29,29,785212,1447884059,4.98579978943,29,29,3656872859.79
"('3107',)",32.9782981873,1,0,1029.67322655,29,29,2,3.29782981873,29,13,3724598841.57,3724598841.64,3656872870.79,44.36829,-124.9528,0.0,34.1619602113,29,29,internal_timestamp,574.66998291,29,29,789017,1447884070,4.98850011826,29,29,3656872870.79
"('3108',)",32.9790000916,1,0,1029.66369999,29,29,2,3.29790000916,29,13,3724598841.57,3724598841.64,3656872881.79,44.36829,-124.9528,0.0,34.161382136,29,29,internal_timestamp,572.760009766,29,29,792567,1447884081,4.99079990387,29,29,3656872881.79
